prob__burgerrechten,prob__gezondheidszorg,prob__arbeid,prob__onderwijs,prob__milieu,prob__immigratie,prob__criminaliteit,prob__sociale_zaken,prob__huisvesting,prob__buitenlandse_zaken,prob__ruimtelijke_ordening,prob__Cultuur_en_sport,prob__Ramp_ongeval
0.28741893,0.3678916,0.32977048,0.10883252,0.14085454,0.9928676,0.4495442,0.17751868,0.10533872,0.17829567,0.06790415,0.07108557,0.063571
0.30339664,0.3324448,0.2909794,0.080368906,0.11261359,0.98619545,0.5760762,0.10750535,0.08211248,0.18467024,0.06776986,0.0546744,0.05093546
0.17041643,0.5064049,0.9511272,0.23915657,0.13176616,0.901835,0.15115131,0.5016599,0.096300475,0.044057716,0.06688313,0.056150664,0.059212055
0.30740222,0.30460966,0.30874678,0.1273316,0.10501246,0.9936435,0.3579481,0.18146814,0.12276766,0.3111626,0.07075693,0.08312799,0.059605785
0.80566645,0.4851968,0.38427475,0.120819055,0.17915308,0.9885902,0.2593376,0.24515507,0.15295431,0.26871952,0.06365557,0.09319674,0.062997326
0.19685735,0.3938506,0.5167623,0.093307704,0.14807056,0.9864245,0.38657528,0.14674416,0.0965695,0.12922452,0.06645377,0.05097449,0.05145541
0.33384672,0.39466265,0.32541433,0.090981156,0.1839061,0.9926023,0.4105877,0.1835129,0.12000987,0.1414079,0.0854344,0.06690089,0.061058547
0.17842527,0.2886594,0.17755358,0.10966005,0.2052256,0.98766613,0.4661468,0.1814114,0.7471004,0.1651522,0.14825885,0.07963268,0.13440576
0.15894188,0.29038143,0.54969376,0.16063406,0.34677586,0.9162112,0.16495988,0.49342048,0.9882334,0.13031527,0.20178513,0.096354805,0.125748
0.28874388,0.4917928,0.38184723,0.07184605,0.15048458,0.98490876,0.325011,0.14480647,0.07946503,0.20792298,0.054470174,0.0442024,0.049572933
0.3138265,0.55980444,0.65937084,0.16838895,0.14265789,0.98942906,0.18050423,0.4613752,0.09337145,0.24522021,0.048049506,0.062351163,0.071569555
0.25029328,0.38565612,0.65217465,0.093084775,0.163572,0.9918657,0.4662896,0.23480822,0.07466646,0.22054358,0.08009101,0.06953537,0.0730659
0.31814897,0.3132731,0.20390533,0.056037407,0.25609732,0.9841637,0.40096185,0.120120384,0.08035779,0.6201006,0.08681402,0.053279854,0.06279325
0.4722924,0.2568978,0.18337442,0.04157405,0.106655404,0.96443254,0.46997166,0.11833305,0.05043566,0.6529572,0.058645505,0.05215509,0.038598686
0.9634938,0.4635554,0.4095511,0.097348616,0.18574475,0.6342079,0.25584352,0.39209235,0.049966976,0.92992336,0.062124923,0.1284047,0.07399901
0.18730164,0.5593508,0.9698402,0.14154215,0.08668578,0.11410849,0.09778781,0.31645367,0.07118351,0.04945996,0.087932676,0.051636916,0.04013706
0.35638547,0.46018502,0.36609632,0.14956605,0.15756021,0.9941948,0.3761067,0.19935443,0.15621594,0.10135376,0.097173065,0.09494059,0.095779866
0.41985154,0.34807658,0.22372141,0.09421338,0.13685232,0.9930482,0.5185694,0.15122962,0.13124354,0.15498994,0.08669801,0.08986115,0.07802149
0.25271955,0.4656434,0.07531335,0.08883914,0.05881495,0.1153342,0.97171897,0.114868656,0.06288197,0.10351935,0.12697585,0.071513034,0.10912499
0.41035315,0.6703921,0.08402541,0.14689629,0.02677189,0.19426194,0.1764688,0.10123076,0.050947852,0.20730646,0.031504676,0.04015609,0.024101317
0.62636125,0.39040235,0.3323983,0.09189735,0.083001204,0.9885594,0.42635027,0.22979534,0.08320599,0.24234696,0.054137472,0.06272313,0.04302875
0.43838215,0.43719858,0.3935842,0.13396192,0.12244334,0.9920392,0.3903286,0.19549102,0.13383716,0.07507833,0.07594333,0.091350034,0.071805246
0.17946753,0.29954273,0.41577968,0.20889165,0.2323406,0.95205545,0.19504374,0.39539832,0.98465216,0.24073154,0.15741256,0.14452486,0.15469426
0.18700404,0.45640922,0.18285729,0.051550355,0.043565337,0.038450528,0.3542839,0.17045315,0.058133345,0.07581724,0.038064398,0.038327616,0.016347732
0.23915373,0.27043164,0.23300134,0.47306466,0.023851143,0.1323596,0.7928816,0.075175345,0.08259912,0.107479915,0.038108192,0.048595775,0.016218545
0.5267949,0.25847825,0.13273337,0.04353611,0.03279381,0.061903108,0.82146406,0.12801623,0.05141124,0.33095127,0.06363496,0.05249814,0.020035502
0.600641,0.34438458,0.2048523,0.027561655,0.02930614,0.08572877,0.5316474,0.22961469,0.10069906,0.6529196,0.043789998,0.0720304,0.022966405
0.25579348,0.1732016,0.2512671,0.113085225,0.100848496,0.09815139,0.08664516,0.9850991,0.13034081,0.12573005,0.0548304,0.113902844,0.07333596
0.15395112,0.2533662,0.28375816,0.13480666,0.17884886,0.94097364,0.2664719,0.9739139,0.28017995,0.14078127,0.1112208,0.09722351,0.23610705
0.19996765,0.15647253,0.20681381,0.10783145,0.10104331,0.11643646,0.18965432,0.987204,0.12521768,0.11075619,0.093881235,0.09824972,0.08462907
0.6731252,0.17215943,0.14055802,0.10013793,0.086298056,0.9744075,0.72947454,0.7473867,0.6537257,0.2759727,0.082097806,0.21244702,0.14012778
0.2960121,0.1808308,0.18810621,0.11074365,0.11569489,0.9898173,0.3725315,0.2067599,0.23462065,0.17253634,0.07875774,0.083189376,0.05444074
0.2958573,0.21458851,0.30290875,0.13176714,0.11685506,0.97254634,0.26238364,0.94310945,0.13683596,0.18674316,0.08162718,0.12616119,0.12048288
0.5791659,0.1535254,0.2216543,0.09134715,0.06912098,0.91396785,0.8471786,0.91742873,0.13488057,0.35364056,0.04942994,0.13794602,0.11505085
0.320726,0.2578038,0.47338814,0.20988546,0.104889445,0.99092543,0.44380778,0.30196217,0.1280562,0.57058007,0.049146805,0.07884586,0.057747245
0.21210134,0.1407326,0.81077355,0.062231727,0.065224305,0.8738639,0.842742,0.37442765,0.17357232,0.5848614,0.07249009,0.08265078,0.07474771
0.4507407,0.26299837,0.11157131,0.061128967,0.11164366,0.1969955,0.9760838,0.081560075,0.09058075,0.08517132,0.37086722,0.05049511,0.092189
0.21285532,0.2546814,0.251645,0.14088541,0.12904742,0.9896074,0.19496143,0.24262859,0.16318254,0.3986693,0.06900542,0.08482827,0.07099888
0.23669343,0.33002505,0.21252906,0.14692762,0.32686228,0.80929583,0.15304784,0.16175295,0.11199107,0.9908003,0.1597002,0.11042006,0.10150498
0.4128544,0.4106523,0.18229534,0.022616694,0.0839354,0.026692597,0.29312414,0.25639662,0.078006625,0.052283097,0.04876851,0.02762464,0.017131006
0.21588725,0.37954825,0.3812813,0.20548217,0.04636276,0.981177,0.6578002,0.16722926,0.21324617,0.08986305,0.0757411,0.043252327,0.051558502
0.72072905,0.60123014,0.15186954,0.05071436,0.03821485,0.0399632,0.5936498,0.11053131,0.04584392,0.07976459,0.04455369,0.062244948,0.027856288
0.25708225,0.29710436,0.8816245,0.057650685,0.046031557,0.058495034,0.15099582,0.46208522,0.04191682,0.069247015,0.05702297,0.035914,0.020173434
0.46038482,0.46727246,0.88804835,0.06732481,0.030262332,0.064836755,0.36678192,0.22310103,0.039842024,0.07477497,0.03886847,0.034412567,0.018207414
0.30295902,0.20281193,0.19659206,0.11416733,0.10554945,0.3718052,0.6632523,0.19430462,0.9915046,0.15495138,0.11598694,0.12598427,0.097114764
0.9317917,0.38305736,0.19276908,0.090960294,0.12694177,0.9678909,0.35613084,0.201136,0.21373074,0.26861522,0.055469874,0.12044414,0.070062645
0.2939728,0.5295987,0.9087614,0.066718,0.057168677,0.047408655,0.113303885,0.24222729,0.039706193,0.05669092,0.04477616,0.0393458,0.027253726
0.44328862,0.313868,0.10038605,0.055750687,0.037852883,0.13552374,0.83715904,0.1859628,0.103405245,0.1016658,0.045086674,0.034120496,0.02116549
0.46336448,0.30460495,0.093286276,0.020843798,0.04082238,0.15067267,0.62934476,0.25759518,0.11097091,0.083876625,0.045245893,0.02995228,0.023204219
0.53880394,0.56742114,0.10574002,0.024420397,0.1103294,0.039832048,0.57953346,0.1656217,0.12243322,0.058142822,0.056487694,0.029553043,0.024710327
0.39631382,0.46868235,0.11044253,0.026603749,0.053839147,0.03101892,0.32843998,0.21725301,0.055034824,0.084999755,0.042911094,0.040652633,0.020858178
0.16254155,0.44697064,0.17474855,0.08654901,0.06807451,0.06962351,0.94911957,0.057433102,0.084363855,0.07514531,0.124706544,0.04298843,0.054027528
0.50902957,0.79159606,0.3667785,0.06671722,0.071088955,0.047180854,0.27721804,0.039269354,0.051019326,0.079402685,0.046006836,0.025163362,0.016711606
0.39226055,0.79518014,0.50740916,0.11633083,0.046918318,0.08133487,0.22183517,0.042584177,0.066562615,0.053432114,0.036567375,0.044407237,0.014560806
0.5644796,0.32817602,0.08162729,0.28834233,0.039196875,0.048599787,0.31298077,0.10656278,0.071739756,0.32992378,0.07053694,0.8076037,0.04049232
0.17570831,0.49733377,0.9729244,0.09557022,0.10997133,0.091251925,0.15629485,0.18057044,0.099082604,0.05575319,0.10446005,0.08230504,0.028658403
0.3655127,0.8319843,0.3566916,0.0783512,0.107952744,0.04331554,0.30553037,0.026675876,0.045580365,0.09641665,0.04970043,0.03258597,0.022263957
0.20117925,0.67095643,0.21479191,0.085948355,0.06074477,0.05752759,0.8136829,0.04769555,0.04392628,0.07722358,0.061416756,0.029347813,0.03429262
0.4489175,0.3845575,0.14058156,0.07815964,0.062514134,0.14051257,0.9844674,0.13929571,0.08291349,0.12801632,0.098314814,0.06724577,0.09824355
0.22970413,0.39484903,0.18771583,0.073159434,0.09259366,0.14299099,0.976029,0.22813289,0.060826197,0.07055059,0.09349667,0.053785942,0.07957676
0.15922323,0.46972445,0.4854636,0.27252322,0.057063263,0.9784373,0.45949224,0.15489756,0.2663605,0.078969195,0.09787328,0.038899913,0.055100497
0.5735568,0.53317815,0.19810936,0.07326599,0.031278063,0.0992023,0.55768704,0.12886673,0.04900768,0.16912523,0.020538904,0.03488222,0.012978448
0.4641255,0.6152271,0.16564606,0.039678972,0.044055235,0.021322275,0.23136228,0.11472109,0.12341877,0.09682652,0.030809205,0.05107726,0.019159399
0.16781692,0.6199631,0.79115313,0.15008163,0.10544366,0.04538696,0.06944491,0.09404573,0.06774879,0.041070312,0.045878857,0.044855002,0.022713237
0.14451939,0.5703485,0.40287966,0.07761793,0.062800884,0.04876539,0.5922178,0.10207451,0.093859166,0.08026968,0.08611539,0.024003511,0.017869832
0.16123527,0.8159911,0.8389189,0.37046075,0.07714917,0.058969185,0.28109792,0.0542936,0.035459463,0.051969912,0.06247682,0.056297988,0.030374054
0.15939654,0.3033825,0.2970251,0.877631,0.028504262,0.20264854,0.26086697,0.11433313,0.06317355,0.08156945,0.033544246,0.043775924,0.01828404
0.22995259,0.263858,0.16691145,0.24358304,0.021370659,0.03475972,0.45279893,0.056012526,0.05566226,0.13498478,0.06494449,0.17261617,0.0151029285
0.20070618,0.54742783,0.5461169,0.24808931,0.024164991,0.04261108,0.34995502,0.07726397,0.070175365,0.06761449,0.03839523,0.035111796,0.013147905
0.21673407,0.2508899,0.094465815,0.055651434,0.04879566,0.05183888,0.7245261,0.09433608,0.061045002,0.09821874,0.0828656,0.05797892,0.022115145
0.14115885,0.2962032,0.22638631,0.7545566,0.07710738,0.15806502,0.2127272,0.10318893,0.9727621,0.100927725,0.12304658,0.119044006,0.08618266
0.096123464,0.29566893,0.23912327,0.69622034,0.10028363,0.11058861,0.15203695,0.102794394,0.9654093,0.09448727,0.13300845,0.099513486,0.07534897
0.11027908,0.48643377,0.9460315,0.17908013,0.058043987,0.25485164,0.14116442,0.19924513,0.11153846,0.030592851,0.07454409,0.040064834,0.034117565
0.26868516,0.35478744,0.1536553,0.088998206,0.056182552,0.063985035,0.26121405,0.072785854,0.0406352,0.7365248,0.04232812,0.051159713,0.022582455
0.13349515,0.2989092,0.25129974,0.1557086,0.16984838,0.19733053,0.32778728,0.22368091,0.9954346,0.16183046,0.23241818,0.117717706,0.12903444
0.099394575,0.33709684,0.9446061,0.10354219,0.13150048,0.054117497,0.11839094,0.1683558,0.07687332,0.053313214,0.08405702,0.052527584,0.03534133
0.14486845,0.35979134,0.9741866,0.07070017,0.22036335,0.13491763,0.121274814,0.37380043,0.27342537,0.065459184,0.12292954,0.041195225,0.030005554
0.2954494,0.20754686,0.36556837,0.047800288,0.029427582,0.029643793,0.19368716,0.3183834,0.08191604,0.08477783,0.07420509,0.057824973,0.016464105
0.1559841,0.1556185,0.5842579,0.1867273,0.08546093,0.92109686,0.17150567,0.9697854,0.12757868,0.2000929,0.056829594,0.07533861,0.098428674
0.3410691,0.57059735,0.5284502,0.06846271,0.041220088,0.02353598,0.19577514,0.087273784,0.043812465,0.0528612,0.04855615,0.053317573,0.01356645
0.109172024,0.33399156,0.54673666,0.8491104,0.032125145,0.07360131,0.19105539,0.0534593,0.13941331,0.09411526,0.0691996,0.08401176,0.022598173
0.6333439,0.23352171,0.12357879,0.1527291,0.15822147,0.23507164,0.30905104,0.27319443,0.053048395,0.9887369,0.07202074,0.13144143,0.055311747
0.23482116,0.27540284,0.16994938,0.84184617,0.018058421,0.03278794,0.14559123,0.14172319,0.09880195,0.3233412,0.049846526,0.36817637,0.02491597
0.5101642,0.1468937,0.078811154,0.040510517,0.090509005,0.27473307,0.97358006,0.15280698,0.09402174,0.3183268,0.07772113,0.092478186,0.06969404
0.7072244,0.39466155,0.22748615,0.047848202,0.9680145,0.0795977,0.10356085,0.18983606,0.078203164,0.14175907,0.067295864,0.07707422,0.023949815
0.42841136,0.2438216,0.0491662,0.054564424,0.043549884,0.11664103,0.91110307,0.12326324,0.06643815,0.24868813,0.07484841,0.052303344,0.030669551
0.10139238,0.7011219,0.17020394,0.33395827,0.35814255,0.090239786,0.20146288,0.025269812,0.06627386,0.08125776,0.04638896,0.029586582,0.025435174
0.6033675,0.6054428,0.48438486,0.065768145,0.0397058,0.057057314,0.5515093,0.11906212,0.023796361,0.09638491,0.041274857,0.035519935,0.01574415
0.8017968,0.329791,0.26824346,0.12949352,0.15377617,0.12998027,0.3461017,0.36522317,0.029222174,0.98455554,0.06462517,0.24169876,0.07551589
0.38911435,0.4982237,0.27656817,0.04378422,0.030462567,0.027465552,0.6310359,0.097937524,0.04004314,0.12977345,0.04899016,0.039669164,0.018996334
0.56399655,0.6197271,0.12429228,0.090952605,0.018590622,0.071687035,0.50124764,0.13424611,0.041750446,0.19112024,0.031346135,0.03749364,0.021092126
0.4051455,0.35861552,0.16430245,0.053237975,0.027414434,0.05826943,0.63295335,0.10365768,0.041583125,0.20148793,0.07359861,0.043403577,0.014075626
0.263818,0.3500018,0.14138353,0.06735387,0.10515381,0.09874564,0.9717258,0.09510631,0.11986501,0.062111564,0.14439492,0.056221683,0.07634374
0.4762273,0.23634715,0.11447101,0.055612173,0.058180656,0.18413514,0.9802438,0.14610153,0.08253022,0.27623844,0.06960386,0.0677182,0.06356559
0.2569989,0.20894416,0.1307265,0.059561815,0.06849376,0.10650448,0.95989174,0.08950561,0.07656133,0.09151114,0.099794924,0.069158316,0.03698939
0.29814905,0.33312047,0.45598266,0.19887704,0.044511247,0.98978245,0.67039305,0.25872874,0.21766308,0.12276257,0.08506608,0.06562957,0.0774594
0.4760991,0.62231636,0.2957806,0.036342014,0.08849984,0.096775874,0.7304349,0.051067993,0.08344085,0.053431828,0.05440505,0.03625511,0.020567628
0.29028583,0.3739705,0.07170556,0.09631913,0.1452298,0.11343349,0.97558326,0.10781195,0.124646224,0.17474209,0.18319415,0.074070394,0.41745907
0.2860365,0.4796446,0.10704826,0.07518631,0.061723378,0.06293539,0.7397091,0.05138453,0.08260685,0.08212891,0.055469066,0.037211284,0.015149918
0.24466778,0.56002545,0.14444819,0.8511447,0.020777721,0.12242403,0.40374365,0.10409486,0.035022844,0.19056472,0.02764008,0.066331305,0.025706572
0.4318969,0.1840854,0.084692076,0.045192067,0.07504901,0.3095064,0.9439712,0.092291966,0.085509166,0.2653288,0.06727222,0.041556176,0.033145126
0.24296777,0.2004623,0.11560533,0.034722127,0.61280686,0.085886076,0.9327164,0.10321466,0.104736626,0.09217466,0.26105398,0.041979667,0.045702785
0.26578933,0.33029386,0.8092232,0.085966416,0.030371454,0.06465937,0.8116924,0.23429324,0.045839217,0.058606625,0.07036245,0.03980489,0.03218307
0.21961863,0.2763078,0.1322618,0.07908228,0.07337281,0.12357385,0.9755199,0.09580381,0.092413634,0.08181715,0.12633847,0.055871543,0.090765
0.4012876,0.31232667,0.18348719,0.057689283,0.04985812,0.08464255,0.95660204,0.08947146,0.0700758,0.08220381,0.10283392,0.051478572,0.038368568
0.20306699,0.1420177,0.19618669,0.08803597,0.1161108,0.13061978,0.17263997,0.98748815,0.12631652,0.13662472,0.090806365,0.09927837,0.089916624
0.26723242,0.37581143,0.18451233,0.058644008,0.123452164,0.14062512,0.95564926,0.06242907,0.079909466,0.07950784,0.10484869,0.06292654,0.032815278
0.33121726,0.21025054,0.25447544,0.060295645,0.056530505,0.9554262,0.8895089,0.15467271,0.08115249,0.12207533,0.058758065,0.07959303,0.04942531
0.72527236,0.34525704,0.15637773,0.039132196,0.059909508,0.1912632,0.9183421,0.10722205,0.05598732,0.46719912,0.027754882,0.08343926,0.029455775
0.40975875,0.16889694,0.095120326,0.04834583,0.08645595,0.21753669,0.97503066,0.12551443,0.08039214,0.39338472,0.06883715,0.0923005,0.07071157
0.13564621,0.22123079,0.89396346,0.04367309,0.091386914,0.24698545,0.77486813,0.3107703,0.12204307,0.055189814,0.12298514,0.041543458,0.036783688
0.20730081,0.34239346,0.12098916,0.08946952,0.072389126,0.09562765,0.966057,0.10780441,0.07306719,0.070222095,0.08604477,0.063202366,0.06637913
0.25852457,0.25845852,0.14705956,0.044970967,0.88027453,0.2857972,0.95271814,0.11290038,0.09720796,0.16588153,0.1225577,0.062134095,0.10916143
0.25243267,0.50134665,0.17903568,0.12543607,0.03069377,0.8709253,0.42838538,0.3182117,0.6013806,0.14627576,0.0330762,0.055286113,0.07408058
0.6701451,0.31884527,0.21124943,0.07226001,0.012398776,0.23672959,0.80880743,0.052121673,0.060145408,0.25258994,0.03587588,0.14800131,0.019847983
0.95013976,0.31065026,0.10451097,0.055501103,0.09183383,0.14940068,0.8677657,0.13345303,0.10585388,0.16441898,0.0653468,0.10234492,0.050924405
0.25340435,0.25207958,0.22563952,0.3051488,0.0699652,0.98976445,0.41207203,0.2583085,0.10225285,0.2663409,0.065042675,0.10224011,0.06805983
0.34807238,0.36771438,0.1604914,0.040048882,0.038324013,0.03718715,0.73777616,0.10187661,0.044185277,0.13393822,0.053570986,0.04702422,0.019430906
0.2127674,0.27863693,0.31409308,0.064373754,0.10098829,0.12204762,0.97427577,0.15205275,0.080895685,0.077161044,0.09952654,0.059015006,0.061287705
0.42732242,0.22881374,0.06622576,0.056522932,0.0799365,0.1384133,0.96019566,0.1391184,0.13774699,0.3964238,0.08081981,0.076341674,0.18609893
0.4291836,0.19214025,0.07580408,0.06291706,0.05530425,0.12919104,0.9673734,0.19898322,0.10069254,0.18047647,0.106909655,0.06777036,0.10122699
0.66391516,0.57021815,0.058024593,0.08073621,0.12794872,0.050683517,0.34503937,0.100703314,0.114575654,0.12127747,0.040287953,0.08498136,0.03697988
0.29703194,0.42265636,0.11856757,0.10844447,0.0708961,0.1166537,0.98275363,0.15248807,0.0943371,0.107915886,0.11370135,0.06074875,0.13425541
0.30915305,0.27023253,0.15354301,0.07529185,0.07009706,0.13873345,0.9824765,0.21105151,0.09076639,0.083935834,0.12875003,0.07180139,0.08237616
0.51110893,0.5286414,0.09383702,0.07593868,0.016392957,0.1434625,0.74764746,0.13025227,0.02656869,0.31370157,0.033850722,0.048915703,0.026145756
0.4037284,0.34481266,0.3242654,0.11241299,0.12895107,0.9925323,0.6410268,0.24488445,0.15580404,0.089596525,0.06847758,0.09890353,0.066325076
0.14466143,0.22499748,0.15242605,0.062270615,0.0654233,0.1629306,0.8371712,0.2570492,0.128987,0.05401048,0.079333805,0.029969346,0.026306538
0.23057565,0.43520656,0.048359744,0.5411771,0.035110205,0.08739004,0.429922,0.146866,0.063085444,0.5204564,0.04607687,0.09278533,0.042012278
0.1399286,0.322126,0.32544643,0.92851585,0.02885402,0.09434807,0.12447752,0.19453882,0.054091964,0.09566729,0.039883252,0.066831686,0.024443509
0.5818735,0.3865616,0.09173354,0.07036577,0.029428905,0.11301627,0.96105313,0.20285101,0.05743726,0.24530509,0.05028805,0.06789684,0.053867392
0.6317091,0.13382614,0.14974532,0.035808623,0.032062978,0.2443947,0.7543619,0.28858164,0.08513796,0.3693834,0.035827454,0.048074834,0.020516943
0.32076076,0.27495262,0.16256331,0.10059388,0.06758367,0.1273168,0.98373216,0.124463014,0.12705034,0.08934327,0.11642547,0.077010036,0.09387084
0.23402873,0.16980903,0.11708147,0.07982014,0.06741062,0.18399392,0.98084956,0.19328775,0.42532757,0.11146193,0.16372205,0.10728554,0.16228141
0.30747154,0.78848135,0.7745718,0.05717323,0.114609815,0.047191627,0.49705887,0.15834561,0.027827874,0.07245329,0.060540486,0.02440708,0.02681918
0.086432755,0.5761207,0.14370997,0.76735437,0.048053663,0.03840062,0.5041614,0.06070156,0.05374754,0.07707912,0.07801704,0.06342947,0.039870318
0.47304568,0.7059958,0.37711263,0.06879905,0.031739,0.099917546,0.67966175,0.37645584,0.025950298,0.107691035,0.021398725,0.028915118,0.025590707
0.3813958,0.13899887,0.07636062,0.06669704,0.02883096,0.71512806,0.8941489,0.1986394,0.08559016,0.15377615,0.03927827,0.0720753,0.033180535
0.18077657,0.72609425,0.6371973,0.05581419,0.47523153,0.025631474,0.10678811,0.17830192,0.15747893,0.1332082,0.0338816,0.01986828,0.035864122
0.46347263,0.24491875,0.08889525,0.0496708,0.033588793,0.05049741,0.9208422,0.13304183,0.088139564,0.12827091,0.07998863,0.06758316,0.033216186
0.09950191,0.7095884,0.68019176,0.07859363,0.06010528,0.09203931,0.470563,0.36400342,0.16176489,0.042479057,0.041836094,0.029377248,0.03836401
0.49893287,0.33530495,0.09804016,0.07666149,0.047977004,0.5164999,0.9103082,0.100370705,0.066657655,0.11075496,0.035726156,0.078844324,0.037324626
0.72221446,0.41635162,0.14687046,0.049744453,0.9737293,0.102261685,0.27608743,0.14877649,0.09058434,0.11907922,0.09193644,0.07902387,0.035001528
0.32260138,0.27288094,0.13529578,0.07256899,0.080027275,0.17179257,0.9289463,0.91883785,0.10418582,0.18754326,0.10056754,0.11405145,0.21996818
0.3659901,0.3692271,0.17854995,0.069698706,0.028446555,0.05539526,0.77078366,0.08567502,0.055071183,0.09590374,0.047207776,0.04275227,0.017408604
0.9607376,0.39710385,0.117439136,0.08889015,0.050238337,0.11132482,0.27604675,0.42937675,0.14027628,0.17730607,0.04631317,0.10558436,0.030407436
0.1711344,0.6267254,0.079662286,0.15300363,0.075604916,0.074549854,0.7991021,0.46221265,0.050138336,0.073530786,0.07165693,0.08773558,0.11111799
0.29098022,0.6512032,0.24584013,0.035036623,0.032294508,0.05237836,0.68408996,0.13941938,0.051787667,0.10711711,0.06120024,0.02115597,0.026842356
0.49072418,0.22007506,0.30380148,0.023974724,0.024691716,0.036536478,0.43357527,0.6916864,0.1644448,0.16710901,0.066053234,0.039461404,0.023522438
0.5869018,0.46212247,0.33228496,0.13204576,0.010841027,0.24917628,0.7632737,0.17144921,0.053185195,0.108362496,0.024747172,0.041104496,0.01751837
0.2591722,0.24639355,0.21602753,0.063066214,0.17271778,0.13615121,0.60349447,0.9851946,0.11982983,0.25379452,0.08378804,0.080913715,0.24372786
0.2857398,0.355853,0.061146293,0.072101265,0.07018517,0.20000362,0.9236558,0.10617117,0.07019005,0.56742346,0.048883144,0.068913236,0.13459311
0.9010678,0.27162606,0.093958244,0.07978562,0.07690767,0.31514972,0.9449652,0.096599296,0.08424345,0.35663313,0.071241304,0.21701512,0.08928616
0.31100807,0.5288199,0.26555336,0.06550602,0.036379375,0.03736906,0.76353043,0.04957619,0.057425953,0.08702279,0.050043393,0.04084155,0.025508737
0.110711314,0.6859148,0.09051292,0.1789966,0.5349185,0.11588497,0.6545792,0.26716766,0.16293089,0.33037612,0.41951457,0.1119929,0.9607531
0.34162086,0.8728809,0.40271428,0.10386676,0.08103313,0.035567094,0.28122452,0.055308037,0.035854343,0.061090592,0.050511885,0.038327,0.033292305
0.10005597,0.29717308,0.2579513,0.89825195,0.04645649,0.0646397,0.22366348,0.06505337,0.06272788,0.23063378,0.051291883,0.14023198,0.023089431
0.44429436,0.51640403,0.20761275,0.026320703,0.048477598,0.04785199,0.603534,0.1164392,0.049981523,0.11486454,0.046807926,0.027409304,0.016646259
0.27811837,0.36535367,0.121805,0.039360162,0.07784019,0.032725062,0.28195706,0.10893729,0.04296301,0.313364,0.04561182,0.046637192,0.01370938
0.055494815,0.49395734,0.27625182,0.983395,0.101710185,0.11357825,0.3400969,0.14826667,0.12292274,0.13718447,0.22117102,0.11324838,0.30573753
0.28520167,0.42218107,0.10374876,0.04963461,0.051748276,0.036310874,0.32126606,0.073801085,0.04925452,0.09679382,0.050920974,0.05179561,0.016448146
0.61723584,0.30832386,0.14250456,0.16034715,0.16380048,0.25338557,0.38797164,0.10665065,0.142995,0.91339284,0.17485514,0.97983325,0.10514991
0.119260475,0.56000364,0.120872155,0.22631507,0.31808695,0.12848595,0.6915654,0.33079472,0.22050604,0.50522727,0.5437431,0.15975909,0.97650594
0.12953676,0.68373734,0.11906076,0.11587881,0.29077813,0.10450831,0.8144878,0.16952276,0.14142542,0.3416512,0.40664256,0.08743432,0.9147489
0.12939326,0.8218493,0.36161408,0.12541465,0.12625778,0.036981866,0.5658599,0.16764876,0.084348276,0.1377361,0.17154391,0.05374355,0.6651532
0.16658562,0.27363688,0.79285365,0.13207138,0.12061495,0.98725545,0.28012553,0.423594,0.19198026,0.12240761,0.1025511,0.05946824,0.06406643
0.28750694,0.35833073,0.24687214,0.18477927,0.12895739,0.99160975,0.21677168,0.16808863,0.18746273,0.2148722,0.06314497,0.08203263,0.05503653
0.24708305,0.23787905,0.22114345,0.22147031,0.083204694,0.98717564,0.25770208,0.15550669,0.19452325,0.20358089,0.08254281,0.06690605,0.044055756
0.31358302,0.3287864,0.53411555,0.10475584,0.067566365,0.98992366,0.30557436,0.21696758,0.13410233,0.15858966,0.061145224,0.070171475,0.04915581
0.28283283,0.27876619,0.27044216,0.2029537,0.11447536,0.9932193,0.32118696,0.1524329,0.1733763,0.2186101,0.07793918,0.08943963,0.06120933
0.29938957,0.30443755,0.6728396,0.09883921,0.09938337,0.98578286,0.24672937,0.23150894,0.11709883,0.608944,0.06400893,0.07175729,0.05611014
0.35155007,0.32656828,0.40417272,0.08713467,0.09893118,0.9913004,0.49285945,0.20568407,0.16552866,0.18500234,0.060191534,0.068686314,0.052723996
0.9454695,0.3812695,0.15509827,0.119848885,0.0968993,0.90874296,0.2565498,0.24985558,0.13177393,0.18020417,0.052279256,0.1000547,0.04994117
0.93248904,0.40928808,0.25193626,0.12076902,0.1027492,0.9563727,0.35434183,0.23956555,0.14204136,0.19264063,0.06031919,0.099154666,0.053917795
0.9459437,0.47023085,0.18030913,0.07611043,0.048404258,0.7839446,0.26271233,0.3287035,0.150448,0.11990725,0.05020154,0.06660784,0.047071826
0.6081851,0.2543689,0.07071847,0.10122824,0.033288777,0.044339914,0.26364902,0.23725812,0.042272735,0.7325928,0.051646434,0.20287374,0.026631262
0.12817574,0.1724118,0.87258774,0.123327784,0.101716295,0.15076461,0.10863356,0.9893309,0.14624916,0.13184974,0.08000053,0.06452403,0.06327694
0.14471954,0.68921876,0.41456598,0.2191408,0.12590513,0.03079161,0.08622991,0.04924511,0.09032829,0.12893976,0.03779689,0.08621738,0.014356207
0.21588844,0.53771806,0.21510223,0.08492372,0.10933319,0.025766207,0.09547157,0.037008252,0.07739261,0.091839395,0.0605452,0.13643171,0.017579403
