chunk_id,primary_topic,primary_score,pca_x,pca_y,confidence_level
50fd9a4f:00000,Modern Racism & Inequality,0.4259399833509368,0.26785764411018786,1.1812530928953164,high
d37bcc62:00000,Modern Racism & Inequality,0.3625805352436914,-0.43113916065131813,0.8323829537857379,high
d37bcc62:00002,Modern Racism & Inequality,0.3967629917189958,-0.9070330690108143,1.4128221158707008,high
5bf0e493:00000,Modern Racism & Inequality,0.5639295995668162,1.1419795606071617,2.1198168386730902,high
5bf0e493:00001,Modern Racism & Inequality,0.4733098882720085,-0.2332981022972625,1.9573086315882566,high
5bf0e493:00002,Modern Racism & Inequality,0.3943289978857589,-0.6016121955489233,1.312519773592464,high
0fc24efc:00000,Modern Racism & Inequality,0.4860711688838185,-0.025359313719963576,2.025172360807985,high
0fc24efc:00001,Modern Racism & Inequality,0.4204759428536033,-1.634450433061361,2.0767092361398607,high
0fc24efc:00002,Modern Racism & Inequality,0.4149791049774594,-1.0991986498235327,1.762870552668768,high
2d8a59a0:00000,Modern Racism & Inequality,0.6210960110628875,1.3214099567723712,2.8027787516972853,high
b646ddec:00000,Modern Racism & Inequality,0.5360994300970315,0.35408611850759736,2.3427426125598516,high
b646ddec:00001,Modern Racism & Inequality,0.3752778922726712,-0.39326419364457305,0.9432356620924143,high
3eabf313:00001,Modern Racism & Inequality,0.5312939102180123,0.16583745953095036,2.3948761856289074,high
e8f28414:00000,Modern Racism & Inequality,0.4965832988109814,0.19837812250210554,2.0193538522686296,high
d27860f5:00000,Modern Racism & Inequality,0.436897835968736,0.39589240742100607,1.2164878853353136,high
d48828cb:00000,Modern Racism & Inequality,0.4846973873934009,0.9309617667541568,1.4764098266993066,high
d48828cb:00001,Modern Racism & Inequality,0.3533067316270969,-1.3222480012244737,1.2164969425476244,high
8875aea6:00000,Modern Racism & Inequality,0.4484199853264437,-0.005281757267965334,1.6306363584869843,high
8875aea6:00002,Modern Racism & Inequality,0.3567436010424903,-1.3076060023053822,1.139555297521905,high
43319f39:00000,Modern Racism & Inequality,0.594832929518593,1.2033421511050606,2.4999234243124198,high
