chunk_uid,tokens
3bfda10b:00001,"['koopman', 'wilde', 'hen', 'gescheiden', 'hand', 'nadat', 'moeder', 'kind', 'vr', 'gekocht', 'volgt', 'volgende', 'passage', 'zwarten', 'blanken', 'wantrouwden', 'vele', 'hen', 'geene', 'vriendschappel', 'ke', 'neigingen', 'afkeer', 'wraakzucht', 'hart', 'voedden', 'natuurl', 'beide', 'vrienden', 'deden', 'best', 'allengs', 'gepast', 'ontzag', 'inteboezemen', 'gul', 'vertrouwen', 'natuurkinderen', 'winnen', 'deden', 'hunne', 'meerderheid', 'kennis', 'beschaving', 'vooral', 'levensw', 'sheid', 'alt', 'duidel', 'gevoelen', 'waarde', 'den', 'mensch']"
2aa48ddf:00000,"['vrij', 'slavernij', 'naauwgezet', 'eerbiedigden', 'schandel', 'ke', 'slavern', 'zachte', 'redel', 'ke', 'dienstbaarheid', 'welhaast', 'herschapen', 'allen', 'kunt', 'uwe', 'vr', 'heid', 'alras', 'verdienen', 'zeide', 'adolf', 'drift', 'taal', 'negers', 'leerde', 'intusschen', 'tolken', 'deed', 'verstaan', 'moens', 'be', 'verde', 'benadrukken', 'tavenier', 'stotgart', 'deden', 'onoverwinnel', 'ke', 'afkeer', 'mensenhandel', 'weerzin', 'kwam', 'voort', 'besef', 'geketende', 'slachtoffers', 'natuurgenoten', 'oftewel', 'medemensen', 'term', 'eerder', 'debatten', 'slavern', 'gebruikt', 'term', 'natuurkinderen', 'gebruiken', 'liet', 'moens', 'zien', 'geloofde', 'vorm', 'hiërarchisch', 'verschil', 'rassen', 'volgens', 'ontstond', 'leven', 'verschillende', 'petronella', 'moens', 'antonia', 'elisabeth', 'camphuis', 'margaretha', 'cornelia', 'boellaard', 'centraal', 'museum']"
d75b5aa5:00000,"['slavern', 'mogel', 'bedoeling', 'precieze', 'deel', 'koloniale', 'handel', 'utrechtse', 'economie', 'kapitaalmarkt', 'vast', 'stellen', 'daarvoor', 'grootschalig', 'drovend', 'onderzoek', 'investeringen', 'markten', 'bedr', 'fsleven', 'utrecht', 'nodig', 'gehele', 'notariële', 'archief', 'utrecht', 'doorgespit', 'moeten', 'handelshuizen', 'onderzocht', 'boedels', 'gereconstrueerd', 'vraag', 'voldoende', 'materiaal', 'voorhanden', 'precieze', 'berekening', 'mogel', 'maken', 'bovendien', 'kunstmatige', 'afbakening', 'vergen', 'koloniaal', 'slavern', 'gerelateerd', 'willen', 'noemen', 'uiteindel', 'zelfs', 'koloniale', 'economie', 'onmogel', 'aandeel', 'slavern', 'geheel', 'isoleren', 'uiteindel', 'elke', 'activiteit', 'koloniën', 'afhankel', 'arbeid', 'slaaf', 'gemaakten', 'meestal', 'associëren', 'slavern', 'plantages', 'ten', 'rechte', 'koloniale', 'producten', 'europa', 'stroomden', 'verbouwd', 'plantages', 'meestal', 'amerika']"
d75b5aa5:00001,"['denk', 'suiker', 'koffie', 'katoen', 'slavern', 'der', 'verbreid', 'rol', 'slaaf', 'gemaakten', 'algemener', 'alleen', 'werkzaam', 'plantages', 'huizen', 'tuinen', 'havens', 'ambachtswerkplaatsen', 'zelfs', 'matrozen', 'soldaten', 'slavenarbeid', 'vormde', 'alleen', 'ruggengraat', 'productie', 'plantages', 'leverden', 'essentiële', 'arbeidsdiensten', 'hele', 'koloniale', 'apparaat', 'etablissement', 'klein', 'hospitaal', 'utrecht', 'suriname', 'muller', 'tropenmuseum']"
ec7a676f:00000,"['ans', 'veltman', 'den', 'bos', 'klimaten', 'afkeer', 'slavern', 'ging', 'geval', 'petronella', 'moens', 'critici', 'systeem', 'geval', 'vergezeld', 'geloof', 'absolute', 'gel', 'kheid', 'opvatting', 'legde', 'volgt', 'onderscheid', 'vermogens', 'vloeit', 'slechts', 'voort', 'mindere', 'oefening', 'beschaving', 'mensen', 'ontvingen', 'enige', 'vader', 'natuur', 'schoonste', 'vatbaarheid', 'zelfsvervolmaking', 'moens', 'onderschreef', 'typische', 'verlichtingsgeloof', 'mensen', 'oorsprong', 'gel', 'opvoeding', 'klimaat', 'prakt', 'verschillen', 'hadden', 'ontwikkeld', 'laatste', 'utrecht', 'petronella', 'moens', 'leven', 'lang', 'financieel', 'fysiek', 'afhankel', 'huisgenoten', 'woonde', 'groot', 'deel', 'leven', 'geliefde', 'zuster', 'adriana', 'verhuisde', 'loop', 'gezin', 'mee', 'dordrecht', 'utrecht', 'den', 'haag', 'dood', 'adriana', 'overplaatsing', 'zwager', 'balthasar', 'koopman', 'antwerpen', 'besloot', 'petronella', 'moens', 'utrecht', 'vestigen', 'waar', 'vrienden', 'kennissen', 'voelde', 'thuis', 'tolerante', 'klimaat', 'domstad', 'woonde', 'achtereenvolgens', 'oudegracht', 'oude', 'kerkhof', 'nieuwegracht', 'waar', 'dienstbode', 'schr', 'fjuffrouw', 'antje', 'camphuis', 'huisgenoten', 'erg', 'breed', 'moens', 'broodschr', 'fster', 'overigens', 'jonge', 'financieel', 'ondersteund', 'familie', 'napoleon', 'opgelegde', 'renteverlaging', 'staatsobligaties', 'waard', 'maakte', 'daalde', 'waarde', 'moens', 'pandbrieven', 'slechts', 'derde', 'oorspronkel', 'ke', 'waarde', 'richtten', 'latere', 'biografen', 'warnsinck', 'decker', 'zimmerman', 'adres', 'koning', 'gratificatie', 'vriendin', 'verwerven', 'resulteerde', 'toezegging', 'moens', 'jaarl', 'ks', 'drage', 'tweehonderd', 'gulden', 'nationale', 'schatkist', 'kr', 'gen', 'uitgebreide', 'correspondentie', 'laat', 'zien', 'petronella', 'moens', 'grote', 'belangr', 'ke', 'vriendenkring', 'bezat', 'uitgevers', 'dominees', 'schr', 'vers', 'kunstenaars', 'petronella', 'moens', 'middelpunt']"
d4386037:00000,"['vrij', 'slavernij', 'menig', 'letterkundig', 'pedagogisch', 'politiek', 'discours', 'maakt', 'vanuit', 'cultuurhistorisch', 'oogpunt', 'interessant', 'vatte', 'discussies', 'samen', 'gaf', 'eigen', 'oordeel', 'onderwerp', 'vlotte', 'pen', 'dest', 'ds', 'gevierd', 'schr', 'fster', 'maakte', 'aanw', 'zingen', 'utrecht', 'spil', 'abolitionistenkringen', 'hoewel', 'christel', 'ke', 'geloof', 'geïnspireerd', 'bleef', 'aanhanger', 'réveil', 'internationale', 'opleving', 'gere', 'formeerde', 'denken', 'handelen', 'onorthodoxe', 'ideeën', 'wees', 'kinderdoop', 'af', 'zag', 'jezus', 'vervolmaakte', 'mens', 'zoon', 'god', 'tegenstelling', 'abraham', 'capadose', 'voormannen', 'réveil', 'vurig', 'pleitbezorger', 'pokkenvaccinatie', 'eind', 'leven', 'briefwisseling', 'jongere', 'nicolaas', 'beets', 'ftig', 'bekende', 'utrechtse', 'abolitionist', 'drage', 'muzen', 'almanak', 'waarvoor', 'enkele', 'decennia', 'schreef', 'nauw', 'gevoel', 'verwantschap', 'bleek', 'patriotse', 'inspiratie', 'petronella', 'moens', 'negen', 'tiende', 'eeuw', 'overschaduwd', 'vestiging', 'koninkr', 'restauratie', 'utrechtse', 'abolitionisten', 'lieten', 'protestants', 'réveil', 'motiveren', 'zeer', 'orangistisch', 'juist', 'afzette', 'rationele', 'verlichtingsdenken', 'réveillisten', 'keken', 'westwaarts', 'britse', 'voorbeelden', 'idealen', 'franse', 'revolutie']"
2647e56c:00000,"['utrecht', 'centrum', 'nederlandse', 'abolitionisme', 'maartje', 'janse', 'mensen', 'weten', 'utrecht', 'centrum', 'nederlandse', 'antislavern', 'beweging', 'dr', 'vende', 'kracht', 'jan', 'ackersd', 'ck', 'hoogleraar', 'staathuishoudkunde', 'universiteit', 'utrecht', 'ackersd', 'ck', 'bewaarde', 'vr', 'wel', 'papier', 'vingers', 'kwam', 'ke', 'archief', 'danken', 'rol', 'utrecht', 'ontstaan', 'eerste', 'nationale', 'antislavern', 'beweging', 'nauwgezet', 'reconstrueren', 'waarom', 'sprak', 'ackersd', 'ck', 'slavern', 'tegenstelling', 'sommige', 'nederlandse', 'abolitionisten', 'marten', 'douwes', 'teenstra', 'anna', 'amalia', 'bergendahl', 'nooit', 'ooggetuige', 'gruwelen', 'slavern', 'kwestie', 'moraal', 'economie', 'ackersd', 'ck', 'liberaal', 'wetenschapper', 'wilde', 'dragen', 'betere', 'manier', 'politiek', 'samenleving', 'richten', 'gebruikmakend', 'statistische', 'gegevens', 'waarmee', 'systematisch', 'verzameld', 'materiaal', 'bedoeld', 'probeerde', 'tonen', 'sommige', 'wetten', 'goed', 'daarin', 'opmerkel', 'uitgesproken', 'sprak', 'openbaar', 'protectionistische', 'korenwetten', 'invoer', 'buitenlands', 'graan', 'moesten', 'tegengaan', 'nederlandse', 'graanproducenten', 'schermen']"
2647e56c:00001,"['betoogde', 'vr', 'emarktwerking', 'nederlandse', 'bevolking', 'goedkoper', 'graan', 'opleveren', 'armoede', 'sterfte', 'daarmee', 'afschaffing', 'korenwetten', 'ogen', 'zowel', 'economisch', 'beter', 'moreel', 'superieur', 'voorbeeld', 'veelzeggend', 'ackersd', 'ck', 'sommige', 'staathuishoudkundigen', 'belangen', 'markt', 'moraal', 'tegenover', 'elkaar', 'stonden', 'alt', 'dezelfde', 'richting', 'elkaar', 'harmonie', 'geloofden', 'god', 'economie', 'gescha', 'pen', 'best', 'functioneerde', 'mensen', 'deden', 'moreel', 'juist', 'vr', 'handel', 'einde', 'maken', 'moreel', 'verwerpel', 'ke', 'slavern', 'bonus', 'winstgevender']"
199b918e:00000,"['maartje', 'janse', 'verklaarde', 'daarom', 'abolitionistische', 'initiatief', 'geheel', 'str', 'belangen', 'plantage', 'eigenaren', 'later', 'ackersd', 'ck', 'vergel', 'kbare', 'redenering', 'uitspreken', 'ontmantelen', 'jeneverindustrie', 'moreel', 'schade', 'toebracht', 'nederlandse', 'bevolking', 'goed', 'beschouwd', 'lange', 'term', 'economische', 'schade', 'moest', 'toebrengen', 'britse', 'abolitionisten', 'engeland', 'parlement', 'slavern', 'formeel', 'afgeschaft', 'tienjarig', 'apprenticeship', 'waarin', 'voormalige', 'slaaf', 'gemaakten', 'jan', 'ackersdijk', 'pieter', 'wilhelmus', 'weijer', 'rijksmuseum']"
65593ee7:00000,"['utrecht', 'centrum', 'nederlandse', 'abolitionisme', 'dwangarbeid', 'moesten', 'leveren', 'dankz', 'massale', 'protesten', 'engeland', 'apprenticeship', 'voort', 'dig', 'beëindigd', 'vanaf', 'zien', 'britse', 'abolitionisten', 'zendingsveld', 'ver', 'legden', 'vs', 'continentaal', 'europa', 'british', 'foreign', 'anti', 'slavery', 'society', 'bfass', 'hiertoe', 'opgericht', 'voorzitter', 'george', 'william', 'alexander', 'secretaris', 'john', 'scoble', 'reisden', 'vanaf', 'regelmatig', 'europa', 'waar', 'nederland', 'aandeden', 'brachten', 'bestuurders', 'bfass', 'achtmaal', 'bezoek', 'nederland', 'daarnaast', 'toerde', 'groep', 'quakers', 'regelmatig', 'europa', 'boegbeeld', 'elizabeth', 'fry', 'vooral', 'bekend', 'gevangenishervormer', 'broers', 'samuel', 'joseph', 'john', 'gurney', 'spraken', 'overal', 'drie', 'kwesties', 'prominent', 'evangelische', 'kringen', 'engeland', 'gevange', 'nishervorming', 'afschaffing', 'slavern', 'instellen', 'christel', 'onderw', 'alleen', 'nederland', 'volstrekt', 'ongebruikel', 'vrouwen', 'openbaar', 'spraken', 'maakte', 'indruk', 'broers', 'remembering', 'love', 'dutchmen', 'money', 'part', 'story', 'benadrukten', 'dens', 'bezoeken', 'nederland', 'strategisch', 'afschaffing', 'slavern', 'alleen', 'religieuze', 'morele', 'plicht', 'juist', 'economische', 'voordelen', 'nederland', 'opleveren', 'waarsch', 'nl', 'alexander', 'scoble', 'ackers', 'ck', 'utrechtse', 'abolitionisten', 'ontmoet', 'vanaf', 'begin', 'kwam', 'kleine', 'groep', 'utrechtse', 'slavenvrienden', 'zichzelf', 'noemden', 'elke', 'maandagavond', 'elkaar', 'thema', 'spreken', 'ontmoetten', 'elkaar', 'ackersd', 'ck', 'thuis', 'oudegracht', 'tegenwoordig', 'oudegracht', 'een', 'komsten', 'hadden', 'enigszins', 'informeel', 'karakter', 'alexander', 'beschouwde', 'degel', 'vereniging', 'glad', 'find', 'anti', 'slav', 'ociety', 'formed', 'utrecht', 'schreef', 'maart', 'ackersd', 'ck', 'amsterdam', 'rotterdam', 'leiden', 'den', 'haag', 'groningen', 'zwolle', 'lokale', 'kringen', 'ontstaan', 'abolitionisten', 'aantal', 'daarvan', 'bestond', 'liberalen', 'aantal', 'daarvan', 'mannen', 'réveil', 'orthodox', 'protestantse', 'opwekkingsbeweging', 'waarvan', 'groen', 'prinsterer', 'voorman']"
7fafde64:00000,"['maartje', 'janse', 'samenwerking', 'concurrentie', 'oktober', 'vond', 'eerste', 'vergadering', 'slavenvrienden', 'hele', 'land', 'plaats', 'ging', 'meteen', 'mis', 'utrechtse', 'rotterdamse', 'delegaties', 'hadden', 'voorgesteld', 'nationale', 'vereniging', 'richten', 'publieke', 'opinie', 'beïnvloeden', 'ntjes', 'twee', 'steden', 'kort', 'ackersd', 'ck', 'hierover', 'correspondeerde', 'neef', 'willem', 'cornelis', 'mees', 'liberale', 'advocaat', 'elizabeth', 'fry', 'charles', 'robert', 'leslie', 'national', 'portrait', 'gallery', 'london']"
35ed22a2:00000,"['utrecht', 'centrum', 'nederlandse', 'abolitionisme', 'rotterdam', 'actief', 'lokale', 'antislavern', 'comité', 'beviel', 'réveil', 'mannen', 'den', 'haag', 'amsterdam', 'liberalen', 'initiatief', 'toe', 'trokken', 'pakten', 'paar', 'trucs', 'volgende', 'vergadering', 'initiatief', 'terug', 'wisten', 'juist', 'vereniging', 'christel', 'ke', 'grondslag', 'richten', 'liberale', 'utrechters', 'rotterdammers', 'voelden', 'verraden', 'vergadering', 'eindigde', 'groote', 'verwarring', 'ackersd', 'ck', 'mees', 'utrechtse', 'hoogleraar', 'vreede', 'keerden', 'teleurgesteld', 'huiswaarts', 'dui', 'del', 'onvoldoende', 'draagvlak', 'één', 'nationale', 'vereniging', 'ontstonden', 'twee', 'bewegingen', 'elkaar', 'gingen', 'concurreren', 'ackersd', 'ck', 'liberale', 'abolitionisten', 'utrecht', 'rot', 'terdam', 'stelden', 'manifest', 'nederlandse', 'volk', 'geïnspireerd', 'voorbeeld', 'britten', 'schreven', 'besloten', 'eene', 'maatschapp', 'rigten', 'bevordering', 'vernietiging', 'slavern', 'zonder', 'nederlandsche', 'koloniën', 'roepen', 'onze', 'landgenooten', 'hieraan', 'deel', 'nemen', 'schreven', 'petitie', 'koning', 'waarin', 'besluit', 'aankondigden']"
35ed22a2:00001,"['liberale', 'petitie', 'reisde', 'hele', 'land', 'ondertekend', 'mannen', 'dezelfde', 'maanden', 'ging', 'orthodox', 'protestantse', 'petitie', 'rond', 'waarin', 'toestemming', 'oprichting', 'vereniging', 'christel', 'ke', 'grondslag', 'gevraagd', 'handtekeningen', 'wist', 'verzamelen', 'verschillende', 'mannen', 'kregen', 'verzoek', 'allebei', 'petities', 'tekenen', 'petities', 'drukten', 'alleen', 'ideeën', 'leefden', 'samenleving', 'verspreidden', 'speelden', 'bovendien', 'rol', 'liberale', 'orthodox', 'protestantse', 'groepsvorming', 'rotterdam', 'rotterdam', 'ladies', 'antislavery', 'committee', 'ontstaan', 'waarin', 'naam', 'aangeeft', 'engelse', 'gemeenschap', 'havenstad', 'rotterdam', 'belangr', 'ke', 'rol', 'speelde', 'vrouwen', 'stelden', 'petitie', 'primeur', 'waarin', 'vrouwen', 'nauwel', 'ks', 'politiek', 'bezighielden', 'petitie', 'meeste', 'hand', 'tekeningen', 'vrouwen', 'zowel', 'orthodox', 'protestantse', 'liberale', 'achtergrond', 'drie', 'petities', 'werden', 'koning', 'aangebo', 'den', 'goed', 'wist', 'moest', 'antislavern', 'beweging', 'willem', 'ii', 'repressief', 'vader', 'burgerprotest', 'oprichten', 'pressiegroepen', 'vr', 'ongewoon', 'gevaarl', 'beschouwd', 'koning', 'twee', 'vragen', 'minister', 'justitie', 'maanen']"
8854b936:00000,"['maartje', 'janse', 'informanten', 'hoogte', 'gehouden', 'besproken', 'vergaderingen', 'abolitionisten', 'wettel', 'ke', 'middelen', 'verenigingen', 'verbieden', 'plaats', 'daarvan', 'voerde', 'ontmoedigingsbeleid', 'mannel', 'ke', 'organisatoren', 'petities', 'ackerds', 'ck', 'mees', 'werden', 'daarom', 'juni', 'uitgenodigd', 'ministerie', 'marine', 'vroeg', 'minister', 'marine', 'net', 'terug', 'suriname', 'aanwezigen', 'klem', 'verenigingen', 'actief', 'laten', 'regering', 'kans', 'geven', 'maatregelen', 'nemen', 'zouden', 'abolitionisten', 'doorzetten', 'misschien', 'opstanden', 'leiden', 'koloniën', 'wilden', 'verantwoordel', 'tegenzin', 'stopten', 'abolitionisten', 'activiteiten', 'voorlopig', 'althans', 'dragen', 'ruim', 'later', 'september', 'belegden', 'utrechters', 'rueb', 'lector', 'sterrenkunde', 'hoytema', 'lid', 'hoog', 'militair', 'gerechtshof', 'utrecht', 'hora', 'siccama', 'griffier', 'datzelfde', 'hof', 'vergadering', 'kwestie']"
8854b936:00001,"['concludeerden', 'regering', 'tussent', 'helemaal', 'maatregelen', 'genomen', 'namen', 'acties', 'weer', 'ackersd', 'ck', 'vreede', 'werden', 'comité', 'gevraagd', 'rueb', 'opgestelde', 'radicale', 'statuten', 'genootschap', 'bevordering', 'vr', 'verklaaring', 'slaven', 'werden', 'snel', 'terz', 'de', 'geschoven', 'riskant', 'ackersd', 'ck', 'vond', 'belangr', 'ker', 'eerst', 'dschrift', 'richten', 'publieke', 'opinie', 'bekend', 'maken', 'slavern', 'koloniale', 'politiek', 'hierin', 'volgde', 'ackersd', 'ck', 'advies', 'neef', 'willem', 'mees', 'brieven', 'oom', 'schreef', 'mees', 'rotterdamse', 'comité', 'genoeg', 'aanzien', 'serieus', 'genomen', 'antislavern', 'debat', 'bestond', 'grotendeels', 'engelsen', 'kooplieden', 'gewend', 'openbaar', 'spreken', 'probeerde', 'oom', 'ervan', 'overtuigen', 'hoogleraar', 'geschiktere', 'positie', 'verkeerde', 'nationale', 'beweging', 'leiden', 'rotterdamse', 'abolitionisten', 'zouden', 'utrechtse', 'initiatieven', 'ondersteunen', 'utrechters', 'besloten', 'daarop', 'abolitionistisch', 'dschrift', 'gaan', 'geven', 'tonen', 'dschrift', 'breder', 'maatschap', 'pel', 'draagvlak', 'richtten', 'uitgeversvereniging']"
7595974f:00000,"['utrecht', 'centrum', 'nederlandse', 'abolitionisme', 'vereeniging', 'uitgaaf', 'dschrift', 'dragen', 'kennis', 'nederlandsche', 'vreemde', 'koloniën', 'zonder', 'betrekkel', 'vr', 'lating', 'slaven', 'ackersd', 'cks', 'archief', 'kopieën', 'ruim', 'twee', 'honderd', 'brieven', 'bewaard', 'gebleven', 'schreven', 'mensen', 'nodigen', 'lid', 'antwoorden', 'daarop', 'ontvingen', 'secretaris', 'rueb', 'schreef', 'voorbeeld', 'potentieel', 'lid', 'sneek', 'pogingen', 'deden', 'echt', 'nationale', 'beweging', 'maken', 'beschaafdste', 'verlichtste', 'deel', 'natie', 'achtbare', 'mannen', 'openl', 'onze', 'medestanders', 'noemen', 'oorden', 'vaderland', 'tellen', 'des', 'beter', 'zullen', 'slagen', 'doel', 'bevorderen', 'vr', 'lating', 'slaven', 'onze', 'koloniën', 'nationaal', 'werk', 'maken', 'daarvan', 'sch', 'nt', 'hoofdzakel', 'goed', 'gevolg', 'pogen', 'afhankel', 'gel', 'engeland', 'groote', 'uitkomst', 'eerst', 'verkregen', 'geworden', 'zaak', 'vr', 'lating', 'eene', 'algemeene', 'zaak', 'beschaafdste', 'verlichtste', 'deel', 'natie', 'geworden', 'bestuursleden', 'bfass', 'schreven', 'verschillende', 'brieven', 'committee', 'utrecht', 'anti', 'slavery', 'society', 'waarin', 'waardering', 'lieten', 'bl', 'ken', 'consider', 'colleagues', 'utrecht', 'guides', 'representatives', 'anti', 'slavery', 'couse', 'netherlands', 'may', 'trumpet', 'blow', 'give', 'uncertain', 'sound', 'may', 'mighty', 'blast', 'sound', 'death', 'knell', 'slavery', 'every', 'part', 'dutch', 'empire', 'brieven', 'spoorde', 'bfass', 'utrechters', 'steeds', 'britse', 'voorbeeld', 'volgen', 'britse', 'abolitionisten', 'wilden', 'vanuit', 'utrecht', 'grootschalige', 'petitie', 'georganiseerd', 'ackersd', 'ck', 'rueb', 'dachten', 'contraproductief', 'werken', 'eerst', 'moest', 'afschaffing', 'slavern', 'respectabele', 'kwestie', 'boek', 'komen', 'staan', 'uiteindel', 'werden', 'mensen', 'openl', 'medeuitgever', 'dschrift', 'namen', 'werden', 'voorin', 'dschrift', 'afgedrukt', 'oplage', 'dschrift', 'waarvan', 'later', 'verkocht', 'bleken', 'succes']"
36a0003c:00000,"['nancy', 'jouwe', 'matthijs', 'kuipers', 'remco', 'raben', 'geldt', 'alleen', 'koloniën', 'amerika', 'afrika', 'azië', 'onderzoek', 'laatste', 'decennia', 'uitgewezen', 'vestigingen', 'voc', 'minstens', 'evenveel', 'slaaf', 'gemaakten', 'werden', 'gevoerd', 'handelaren', 'republiek', 'atlantische', 'oceaan', 'versleepten', 'azië', 'weliswaar', 'plantages', 'amerika', 'enkele', 'maatschap', 'pel', 'ke', 'activiteit', 'denkbaar', 'arbeid', 'slaaf', 'gemaakten', 'verschillende', 'plekken', 'slaaf', 'gemaakten', 'ingezet', 'productie', 'handelsgoederen', 'nootmuskaatplantages', 'banda', 'eilanden', 'delving', 'grondstoffen', 'goudm', 'nen', 'sillida', 'west', 'sumatra', 'merendeel', 'woonde', 'steden', 'batavia', 'ambon', 'malakka', 'colombo', 'kaapstad', 'werkte', 'lander', 'en', 'huishouding', 'elk', 'zelfstandig', 'europees', 'huishouden', 'hield', 'slaaf', 'gemaakten', 'echt', 'ken', 'hielden', 'tientallen', 'zelfs', 'enkele', 'honderden', 'hoewel', 'gesuggereerd', 'azië', 'lichtere', 'vormen', 'slavern', 'ging', 'plantagekoloniën', 'amerika', 'bew', 'azië', 'werden', 'mensen', 'lokale', 'slavenhalers', 'oorspronkel', 'ke', 'woonomgeving', 'geroofd', 'honderden', 'kilometers', 'nederlandse', 'koloniale', 'centra', 'getransporteerd', 'grote', 'koloniale', 'handelscompagnieën', 'republiek', 'handel', 'mensen', 'ingelaten', 'wic', 'middelburgsche', 'commercie', 'compagnie', 'slavenhandel', 'lers', 'bedr']"
36a0003c:00001,"['gedurende', 'enkele', 'decennia', 'zeventiende', 'eeuw', 'wic', 'zelfs', 'grootste', 'slavenhandelaar', 'atlantische', 'gebied', 'voc', 'eerder', 'bekend', 'staat', 'handelaar', 'kruidnagelen', 'kaneel', 'duizenden', 'slaaf', 'gemaakten', 'afrika', 'madagaskar', 'india', 'arakan', 'huidig', 'myanmar', 'weggevoerd', 'eigen', 'vesti', 'gingen', 'verkocht', 'werk', 'gezet', 'leefomstandigheden', 'voc', 'schepen', 'slaaf', 'gemaakten', 'erbarmel', 'velen', 'dood', 'vonden', 'loop', 'zeventiende', 'eeuw', 'liet', 'compagnie', 'slavenhandel', 'steeds', 'particuliere', 'handelaren', 'hen', 'compagniesdienaren', 'eigen', 'rekening', 'slaaf', 'gemaakten', 'handelden', 'geschiedenis', 'levens', 'duizenden', 'utrechters', 'verbonden', 'wellicht', 'belangr', 'ker', 'totaal', 'honderd', 'duizenden', 'slaaf', 'gemaakten', 'dorpen', 'geboortestreken', 'geroofd', 'europeanen', 'verhandeld', 'koloniën', 'amerika', 'afrika', 'azië', 'tewerkgesteld', 'vaak', 'werden', 'honderden', 'kilometers', 'huis', 'vandaan', 'vervoerd', 'werden', 'gezinnen']"
3b5e78fc:00000,"['maartje', 'janse', 'dragen', 'lezer', 'nauwel', 'ks', 'oproepen', 'protest', 'vinden', 'activistische', 'taal', 'stond', 'af', 'toe', 'geschreven', 'britse', 'emancipatie', 'wreedheden', 'slavenhouders', 'verbreiding', 'christendom', 'voordelen', 'vr', 'arbeid', 'opgeroepen', 'openbaarheid', 'koloniale', 'politiek', 'gewaagd', 'statement', 'vóór', 'hoefde', 'koning', 'koloniale', 'politiek', 'verantwoording', 'af', 'leggen', 'parlement', 'dschrift', 'bevatte', 'vooral', 'algemene', 'informatie', 'koloniën', 'bodemgesteldheid', 'klimaat', 'flora', 'fauna', 'uitgebreide', 'beschr', 'ving', 'sierl', 'ke', 'planten', 'heesters', 'sint', 'eustatius', 'groeiden', 'dagboeken', 'reisverslagen', 'mede', 'uitgevers', 'gaven', 'invul', 'ling', 'doelstelling', 'kennis', 'koloniën', 'verspreiden', 'einde', 'dragen', 'kwam', 'abrupt', 'einde', 'redel', 'succesvolle', 'dschrift', 'secretaris', 'rueb', 'legde', 'brief', 'mede', 'uitgever', 'revolutiedreiging', 'gevolg', 'revoluties', 'overal', 'europa', 'daarin', 'rol', 'speelde', 'den', 'aanvang', 'maart', 'juist', 'gereed', 'cop', '1e', 'eenen', 'nieuwen', 'jaargang', 'ter', 'perse', 'zenden', 'uitbarsten', 'nieuwe', 'fransche', 'omwenteling', 'zoo', 'vele', 'elders', 'gevolgd', 'vaderland', 'groote', 'gevaren', 'bedreigt', 'deed', 'besluiten', 'voorlopig', 'eenigen', 'groote', 'noodlottige', 'staatkundige', 'gebeurtenissen', 'gadeteslaan', 'eer', 'uitgave', '1e', 'eenen', 'nieuwen', 'jaargang', 'werkzaamheden', 'verbonden', 'wisten', 'verder', 'moest', 'emancipatie', 'geld', 'plantagehouders', 'compenseren']"
3b5e78fc:00001,"['dschrift', 'stopte', 'definitief', 'hiermee', 'eindigde', 'leidende', 'rol', 'utrecht', 'nederlandse', 'abolitionistische', 'beweging', 'zouden', 'orthodox', 'protestantse', 'abolitionisten', 'leiding', 'groen', 'prinsterer', 'initiatief', 'weer', 'oppakken', 'maatschapp', 'ter', 'bevordering', 'afschaffing', 'slavern', 'belangr', 'centrum', 'vormen', 'protest', 'slavern', 'ackersd', 'ck', 'maakte', 'succes', 'mee', 'overleed']"
