term,term_freq,doc_freq
ebrd,16,11
india,16,12
early,16,9
gerechtelijke,16,12
rijke,16,12
leidende,16,15
meisjes,16,14
use,16,14
voerde,16,15
uitzending,16,15
ilo,16,11
kasritme,16,16
schuiven,16,16
satie,16,16
overall,16,10
distributie,16,10
papier,16,13
lockdown,16,14
aanbesteed,16,15
cumulatieve,16,13
overheidsfinanciën,16,10
energiebelasting,16,14
inves,16,16
renteontvangsten,16,12
liseerd,16,16
naturalisatiedienst,16,14
rijksbe,16,14
transitievergoeding,16,13
esf,16,10
stuk,16,16
kindermishandeling,16,10
a27,16,11
overschrijden,16,16
zorgsector,16,16
wisselkoers,16,13
teruggave,16,15
planvorming,16,16
overheids,16,15
wbso,16,11
volwasseneneducatie,16,14
landbouwkredieten,16,6
noemenswaardige,16,15
mobiliteitsteams,16,11
space,16,15
gastlandbeleid,16,12
broeikasgassen,16,14
accountancy,16,16
beleidsadvies,16,16
waterbouw,16,11
vervangingsfonds,16,9
rvu,16,10
doorgezet,16,15
label,16,12
versus,16,15
manifest,16,11
meerjaren,16,15
implemen,16,16
algoritmes,16,12
schaarste,16,15
schema,16,14
overzichtstabel,16,13
verplichtingenrealisatie,16,14
agnes,16,13
machtigen,16,14
arbeidsverhoudingen,16,12
auditdiensten,16,9
tolerantiegrens,16,10
admini,16,16
bio,16,10
halfjaarlijkse,16,16
pxq,16,15
verlofregelingen,16,15
dienstbetrekking,16,15
ximum,16,14
etnisch,16,14
oppervlakte,16,11
deltacommissaris,16,11
versterkingsopgave,16,16
nav,16,15
leger,16,16
doorzettingsmacht,16,13
verdienmodel,16,15
eg,16,11
inhuurpercentage,16,13
treinen,16,14
inlichtingendiensten,16,12
onderrealisatie,16,13
wachtgelden,16,10
onderzoeksraad,16,14
marin,16,11
vte,16,9
stikstofruimte,16,11
vluchten,16,14
voordelig,16,11
deltawet,16,11
dbfm,16,12
kerntaken,16,11
a6,16,9
tafel,16,16
mfin,16,11
aartsen,16,14
tbv,16,8
adsb,16,12
eurogroep,16,15
idsinga,16,14
corridor,16,10
anvs,16,12
onderzochte,16,16
stikstofprobleem,16,11
straf,16,15
toorenburg,16,12
knops,16,12
dertigledendebat,16,11
cohort,16,8
arbeidsmarktpositie,16,15
wr,16,8
lhbt,16,7
instromers,16,12
levenlanglerenkrediet,16,9
dagopvang,16,10
iow,16,6
koopkrachtontwikkeling,16,9
wozo,16,10
cliëntondersteuning,16,6
aanvaard,15,14
ontbreekt,15,11
strekt,15,15
gids,15,11
toegankelijker,15,14
familie,15,15
daarbinnen,15,15
vertrouwelijkheid,15,12
onverkort,15,15
ingrijpen,15,14
isde,15,14
beleidsplan,15,14
levenssfeer,15,14
ondervinden,15,15
mensenrechtenschendingen,15,15
belastingheffing,15,13
halverwege,15,14
getoond,15,15
voorbereidende,15,14
zijner,15,14
fvd,15,13
compleet,15,14
innoveren,15,11
initieel,15,15
werkvloer,15,14
subsidieaanvraag,15,15
ontvanger,15,11
restrisico,15,12
envelop,15,12
vaardigheid,15,8
geleerde,15,14
sbo,15,9
baat,15,13
middelgrote,15,14
doe,15,12
brug,15,14
ei,15,12
ontsluiten,15,14
werkbezoeken,15,15
gi,15,9
stg,15,6
idee,15,15
gezamenlijkheid,15,13
meetbaar,15,13
verhouden,15,15
denemarken,15,13
imo,15,13
verzekerde,15,13
aldus,15,13
begeleid,15,14
passage,15,13
jan,15,12
gemotiveerd,15,14
harde,15,15
microplastics,15,9
westerschelde,15,11
gesignaleerd,15,14
postbus,15,11
strafbaarstelling,15,12
coördinerend,15,15
rampenbestrijding,15,12
inspannen,15,14
politiegegevens,15,11
vreemdelingenbewaring,15,11
verwijderen,15,13
ebi,15,10
veiligheidsrisico,15,15
tal,15,15
gesignaleerde,15,14
harmonisatie,15,15
problematische,15,12
onderstreept,15,14
casus,15,14
nabij,15,15
opgehaald,15,13
krachtige,15,15
eenzelfde,15,13
unieke,15,13
overal,15,14
oppakken,15,15
schets,15,13
zichtbaarheid,15,15
beoordelingen,15,15
geschrapt,15,14
vgl,15,10
eraan,15,15
abrvs,15,12
crvb,15,8
dwingend,15,13
beroepschrift,15,13
verdiepen,15,15
professioneel,15,14
gehandeld,15,15
gebeurtenissen,15,15
bezwaarprocedure,15,9
eigenlijk,15,14
special,15,13
geheime,15,14
overtreding,15,12
waarborg,15,13
makkelijk,15,15
registraties,15,12
trad,15,15
hoofdsom,15,13
gesplitst,15,15
ongeldige,15,9
lichamelijke,15,8
specialisten,15,14
uitbraken,15,12
zorgvraag,15,11
verzameld,15,13
ziekenhuisopname,15,13
wenselijkheid,15,15
beroepsgroepen,15,11
platforms,15,15
aandeelhouders,15,12
mix,15,13
knelpunt,15,13
innovatieprogramma,15,13
interventie,15,14
vaart,15,15
spanningen,15,13
afgestudeerden,15,8
solide,15,14
besturing,15,14
verdieping,15,15
oprichten,15,15
kwalificatie,15,14
tempo,15,14
leerjaar,15,9
uitgaat,15,15
understanding,15,15
klacht,15,12
analyseren,15,15
uitvoeringstoetsen,15,12
klantcontact,15,8
telefoon,15,15
search,15,14
aansturen,15,12
vloot,15,12
taakuitvoering,15,13
risk,15,13
verbetervoorstellen,15,13
ingebruikname,15,14
gepleegd,15,15
task,15,11
franse,15,12
operations,15,13
procentuele,15,12
somalië,15,14
uitvoer,15,13
basisvoorzieningen,15,14
aandringen,15,15
tax,15,13
conference,15,13
fib,15,10
ecosystemen,15,14
winsten,15,12
ingebracht,15,14
capacity,15,12
legitieme,15,13
toezien,15,13
gemeenschappen,15,12
ontslagen,15,14
artikelniveau,15,14
dollar,15,12
ida,15,9
gewassen,15,13
ziekten,15,14
zuidelijke,15,15
lessons,15,9
serve,15,13
alliantie,15,12
veiligheidssituatie,15,14
doorgegaan,15,15
pieter,15,13
levensverwachting,15,7
werklozen,15,10
sindsdien,15,15
koopkrachtpakket,15,10
dividenden,15,12
taakstellende,15,12
gerea,15,15
nabetaling,15,13
meevallers,15,15
doorschuiven,15,13
endogene,15,8
overdrachtsbelasting,15,12
totalen,15,14
korting,15,13
gedeclareerd,15,10
visa,15,15
cloud,15,13
schadevergoedingen,15,14
begrotingsfondsen,15,9
geneeskundige,15,15
lccb,15,7
begrotingsjaren,15,15
actualisering,15,10
eindsaldo,15,9
dollars,15,13
terugontvangsten,15,14
mq,15,12
oplopend,15,14
jji,15,10
mia,15,11
vamil,15,11
pan,15,13
werkkapitaal,15,11
wew,15,8
onderpand,15,9
dak,15,14
teruggestort,15,15
geldmarkt,15,11
staatsloterij,15,10
a4,15,8
rijksinstituut,15,14
informatiesysteem,15,14
prijsbijstellingen,15,14
heroriëntatie,15,11
marokko,15,13
jaargemiddelde,15,11
intravacc,15,6
webinars,15,15
besparen,15,12
energiebesparende,15,15
single,15,12
campagnes,15,12
maandelijkse,15,15
raamwerk,15,15
digipoort,15,8
begrotingsadministratie,15,15
belarus,15,12
cop26,15,10
bouchallikh,15,14
slootweg,15,13
ondersteuningsprogramma,15,15
regisseert,15,15
hoogwaardig,15,15
koepels,15,12
tatie,15,15
adviesrapport,15,13
storingen,15,11
werkten,15,12
doorbelast,15,10
vooruitontvangen,15,10
asbest,15,10
condities,15,11
studiekosten,15,10
tactische,15,14
mw,15,9
toekomstbeeld,15,11
rajkowski,15,12
financieringssystematiek,15,14
telecomraad,15,12
verkorten,15,13
onderzoeksfase,15,13
pv,15,10
hachchi,15,13
veiligheidsonderzoeken,15,8
asielketen,15,12
emissiearme,15,12
hervormingsagenda,15,10
contant,15,10
nederlanderschap,15,9
bachelor,15,8
defence,15,14
svp,15,8
persoonsgebonden,15,14
biobrandstoffen,15,8
eigenstandige,15,15
begrotingsonderzoek,15,11
functio,15,15
kering,15,13
a9,15,8
minuten,15,8
walstroom,15,9
bom,15,6
mke,15,13
tata,15,9
npce,15,7
kerst,15,14
cybersecuritystrategie,15,12
t2000000013,15,15
t2000000021,15,15
ih,15,6
zeehavens,15,10
luchtvaartnota,15,8
waddengebied,15,8
suïcidepreventie,15,10
politieacademie,15,9
kennisveiligheid,15,11
recidive,15,9
dt,15,11
gewelds,15,7
effectevaluatie,15,10
aspiranten,15,7
dierziekte,15,12
binnenvisserij,15,5
commissariaat,15,14
amr,15,5
boetebedrag,15,14
oudedagsvoorziening,15,14
noch,14,9
niemand,14,10
integer,14,12
belofte,14,13
traditionele,14,13
gescheiden,14,14
begrippen,14,10
armoedebestrijding,14,13
beschermde,14,12
beleidslijn,14,13
rijksministerraad,14,14
bekendmaking,14,11
onduidelijk,14,14
ra,14,10
officieel,14,13
protocollen,14,14
framework,14,11
gecommitteerd,14,13
deelt,14,14
respons,14,13
subsidieaanvragen,14,14
concretiseren,14,14
harte,14,14
geschiedt,14,12
reviews,14,10
package,14,13
examenmonitor,14,8
interpretatie,14,13
tweetal,14,14
clusters,14,14
hoogst,14,13
meet,14,13
verschuiven,14,14
ondersteuningsstructuur,14,13
prestatiedruk,14,10
rpe,14,9
order,14,12
pedagogisch,14,12
minderjarige,14,11
aanbrengen,14,14
eindigt,14,14
effectmeting,14,12
kamerleden,14,14
samengesteld,14,14
waterbeschikbaarheid,14,9
aanraking,14,14
integriteitsschendingen,14,10
bibob,14,10
toezichthoudende,14,13
ruimschoots,14,14
gevoelige,14,13
rights,14,14
paar,14,10
afwijkende,14,13
wapen,14,11
haverkort,14,11
dreigingsbeeld,14,10
pay,14,11
leesbevordering,14,8
literatuur,14,14
vierjaarlijkse,14,11
beoordelingskader,14,11
statistische,14,14
verandert,14,14
onevenredige,14,12
vangnet,14,13
voorschrift,14,12
onverlet,14,14
mensgerichte,14,11
implementatieplan,14,12
veelvuldig,14,14
dwingende,14,12
onderkend,14,14
overlijden,14,13
ziek,14,12
achterliggende,14,12
kennelijk,14,8
ongegrond,14,13
bestreden,14,13
werkelijk,14,13
ingebrachte,14,11
bsn,14,12
correcte,14,14
grensbedrag,14,13
aanmaning,14,6
uitwisselen,14,14
opschorting,14,13
verplaatst,14,14
serieus,14,14
rechtbanken,14,12
toepasbaar,14,14
toegezonden,14,13
groeperingen,14,8
beloop,14,11
werkgroepen,14,12
meldplicht,14,13
periodes,14,14
maakten,14,14
herhaalprik,14,7
netbeheerders,14,11
waterkwantiteit,14,13
verbieden,14,14
campen,14,13
aandeelhouder,14,11
stichtingen,14,11
onderwijsprofessionals,14,11
aanjager,14,11
psychische,14,10
trimbos,14,14
moeite,14,14
afneemt,14,14
opgezette,14,14
transnationale,14,13
examinering,14,12
stelselonderzoek,14,9
board,14,14
rijksinspecties,14,9
informatieverzoeken,14,10
wederzijdse,14,13
lichting,14,11
personeelsbestand,14,14
assessments,14,13
investeringsprojecten,14,12
infrastructurele,14,14
baseline,14,14
voortvloeiend,14,14
range,14,12
misdaad,14,8
frequentie,14,14
jordanië,14,10
opgerichte,14,14
universele,14,13
armste,14,13
ttip,14,8
lancering,14,14
nfia,14,10
projectvoorstellen,14,12
technology,14,12
ontwikkelingssamen,14,14
allianties,14,11
liteit,14,14
man,14,13
wikkeling,14,14
soedan,14,12
voortkomen,14,14
intracomptabele,14,11
extracomptabel,14,13
bewaakt,14,14
idf,14,7
kwijtscheldingen,14,9
koersverschillen,14,11
lidmaatschap,14,12
stedelijke,14,12
sudan,14,8
privaat,14,13
publiceerde,14,13
katalysator,14,10
aanstaande,14,12
tientallen,14,12
transparanter,14,11
learned,14,8
randvoor,14,12
resources,14,14
briefing,14,13
managers,14,14
concludeerde,14,12
verbeterplannen,14,11
uitbetaalde,14,14
transactie,14,12
ceerd,14,14
krachten,14,13
leidraad,14,11
gerapporteerde,14,11
eurozone,14,10
onderuit,14,10
duurder,14,13
aanslag,14,12
crimineel,14,13
opwaarts,14,13
volksverzekeringen,14,9
verbe,14,14
depar,14,14
beleidsopties,14,13
auditautoriteit,14,7
repowereu,14,7
toekomstvisie,14,14
urgenda,14,13
ixa,14,9
inwerking,14,14
abp,14,13
hryvnia,14,10
leerlingenvervoer,14,9
verstrekkingen,14,12
oek,14,11
rmo,14,10
gasopslagen,14,9
onderwijslab,14,11
5e,14,10
france,14,12
bor,14,8
belastingstelsel,14,11
overbrugging,14,13
agio,14,9
volledigheid,14,13
dmo,14,8
laboratoria,14,9
uitgavenontvangsten,14,9
obligo,14,8
hypothecaire,14,11
winair,14,8
kanker,14,9
doorbelaste,14,10
liquiditeitsleningen,14,11
stelselvernieuwing,14,11
tegemoetkomingen,14,13
griffierechten,14,10
ouderenhuisvesting,14,11
rentederivaten,14,10
betalingsverplichtingen,14,13
pensioenfonds,14,13
verdediging,14,13
geannoteerde,14,14
uitgavenbudget,14,12
abn,14,9
amro,14,9
bit,14,11
gasverbruik,14,11
einddatum,14,13
methodiek,14,13
fruit,14,11
autonome,14,11
due,14,8
ncsc,14,12
kwiv,14,7
huisvestingskosten,14,12
specialties,14,6
cop27,14,11
verrekeningen,14,14
gebrachte,14,12
geavanceerde,14,13
overtollige,14,9
natuurinclusief,14,10
vlissingen,14,11
benchmark,14,12
woondeals,14,12
reorganisatievoorziening,14,7
isoleren,14,11
gebiedsontwikkeling,14,11
leges,14,12
demografische,14,13
inhuurbasis,14,13
onkosten,14,13
smals,14,9
nlcs,14,11
overijssel,14,10
rooijen,14,11
toegestuurd,14,14
intrekking,14,12
koole,14,11
ingezetene,14,7
vervolgacties,14,13
reclame,14,11
evaluatierapport,14,13
gerechten,14,12
martin,14,14
staatsrechtelijke,14,14
intersekse,14,10
stromen,14,12
terneuzen,14,9
explosieven,14,9
ctivd,14,10
mh17,14,7
evacuatie,14,11
publieksdiplomatie,14,7
toepasselijk,14,14
ephraim,14,14
museale,14,8
verkeers,14,12
dops,14,6
zorgpersoneel,14,12
ah,14,6
afrondingsverschillen,14,14
landenspecifieke,14,10
vakantiedagen,14,12
lvnl,14,10
rapporteur,14,11
rijkswateren,14,11
aardbevingsgebied,14,12
valorisatie,14,11
houdbaarheid,14,11
klaagschriften,14,7
ontwikkelingsmaatschappij,14,5
interreg,14,9
nlfi,14,10
archiefwet,14,12
fb,14,8
aww,14,8
geluidhinder,14,8
stalsystemen,14,11
milieurisico,14,14
ggo,14,8
agentschapsbijdrage,14,10
gebiedsprogramma,14,12
wvggz,14,6
koningschap,14,8
preventieakkoord,14,13
natuurverbetering,14,7
teeltsystemen,14,9
laaggeletterdheid,14,6
lerarenbeleid,14,10
rudmer,14,12
incassoratio,14,13
obr,14,5
kinderbijslagvoorziening,14,6
bkwi,14,8
ouderdomsfonds,14,8
gijs,14,12
beschut,14,9
gezondheidsbevordering,14,9
rechtvaardig,13,12
vertegenwoordiger,13,12
motivatie,13,12
gelijkwaardigheid,13,13
uiting,13,13
aanbiedt,13,13
bijgevoegde,13,11
uitgebreider,13,11
persoonsgegeven,13,11
multidisciplinaire,13,13
procedurele,13,11
ontbossing,13,11
gehoor,13,13
additioneel,13,13
beiden,13,11
individuen,13,11
gereageerd,13,13
overweging,13,10
ratificatie,13,10
ceta,13,8
geoordeeld,13,13
trb,13,7
multinationale,13,13
sessies,13,12
maatschappe,13,12
inclusiever,13,11
bekrachtiging,13,7
autonoom,13,9
gebaat,13,13
terugblik,13,11
verzenden,13,13
bespreking,13,13
werkafspraken,13,11
bestuurskern,13,13
reglement,13,11
agreement,13,11
gekwalificeerd,13,13
behoeven,13,13
beogen,13,13
verdeelsleutel,13,8
toebedeeld,13,13
slaan,13,12
uitvoeringstoets,13,13
eruit,13,13
kinder,13,13
huishouden,13,13
onderwijstijd,13,11
arrest,13,12
uniformiteit,13,11
afsluiting,13,12
onterechte,13,12
goedgekeurde,13,13
subsidiebudget,13,13
daders,13,11
strafrechtelijk,13,12
minst,13,12
automatische,13,10
taakuitoefening,13,12
tiende,13,10
advocaat,13,13
bracht,13,13
labs,13,12
nut,13,13
nuttig,13,13
verschilt,13,13
aangetroffen,13,11
samenvoeging,13,9
binnenlands,13,12
talentontwikkeling,13,12
creativiteit,13,13
definities,13,12
gedreven,13,12
potentie,13,13
ideeën,13,12
practice,13,11
wendbare,13,13
bood,13,13
enorme,13,13
inclusiviteit,13,13
hardvochtige,13,8
raadplegen,13,13
expliciete,13,11
verschuldigde,13,11
dertig,13,12
kortere,13,12
vermogens,13,12
kamerbrieven,13,13
afgeleid,13,13
overheidsinstanties,13,13
opneemt,13,12
naarmate,13,13
abusievelijk,13,11
woz,13,9
onroerende,13,7
doorwerken,13,13
hervat,13,12
verhaal,13,8
ontmoeten,13,13
gewicht,13,9
gevestigd,13,13
modaliteiten,13,12
geroepen,13,13
mindere,13,13
nummers,13,8
geslacht,13,13
schending,13,6
ovse,13,9
verlaten,13,13
afwijkt,13,12
lijsten,13,12
arts,13,10
teruggebracht,13,13
beschermingsmiddelen,13,9
vigerende,13,13
influenza,13,11
verpleeghuizen,13,10
realiseert,13,11
adviesaanvraag,13,13
org,13,11
beschermt,13,12
gepubliceerde,13,11
vestiging,13,11
bouwwerken,13,8
change,13,11
functiescheiding,13,13
afgedekt,13,12
voordoet,13,13
aanzet,13,13
optimalisatie,13,13
vroege,13,12
toestand,13,10
bekostigen,13,13
betekenen,13,12
kwaliteitsonderzoeken,13,8
waarderen,13,12
vavo,13,9
nationaliteit,13,12
inspecteurs,13,11
uitkomt,13,12
gestarte,13,13
leesvaardigheid,13,7
jarige,13,11
drempels,13,13
driehoek,13,12
dienstverlenende,13,10
ingestelde,13,13
prioriteitstelling,13,6
trainen,13,13
verscheidene,13,13
speerpunt,13,12
uniform,13,13
schakel,13,11
gunstig,13,13
rechtstaat,13,13
voortkomend,13,13
asielaanvragen,13,10
ontwikkelingsrelevante,13,10
ontplooien,13,13
quick,13,13
erin,13,12
leiders,13,10
exportcontrole,13,9
vreemde,13,13
missile,13,11
psd,13,9
contributies,13,11
ruime,13,13
fao,13,13
milieubeleid,13,12
conflictpreventie,13,11
trustfonds,13,9
beïnvloeding,13,10
behoeft,13,13
asset,13,11
eindbalans,13,11
pidg,13,7
sdr,13,10
verdragsmiddelen,13,8
sanctiemaatregelen,13,10
common,13,12
zorgden,13,13
humanitair,13,13
egypte,13,13
new,13,11
evides,13,7
gement,13,12
bleven,13,13
honger,13,11
bijgestelde,13,13
zaming,13,13
generation,13,13
bleken,13,12
dsb,13,8
tigheid,13,12
terugbetalen,13,13
bosch,13,10
cursussen,13,11
ikb,13,11
voortschrijdend,13,12
dalen,13,13
faillissementen,13,10
huizen,13,11
miljoe,13,12
nennota,13,12
njn,13,10
mfk,13,10
perceptiekostenvergoeding,13,10
werkhervatting,13,11
begrotingsregels,13,13
zorgautoriteit,13,13
zwangere,13,11
omzetbelasting,13,12
loonsom,13,10
schenk,13,11
slimmer,13,13
doorlichtingen,13,12
investeringsfondsen,13,9
toegewerkt,13,13
landsadvocaat,13,12
budgetflexibiliteit,13,13
3b,13,13
wanbetalers,13,11
lemmer,13,7
borgstellingsfaciliteit,13,11
vluchtelingenwerk,13,11
contractuele,13,13
gf,13,8
6e,13,10
toestellen,13,11
subsidiëring,13,12
vastgoedportefeuille,13,9
meetellen,13,11
noodmaatregel,13,12
categoriemanagement,13,12
kelijke,13,13
geborgde,13,9
doorbelasting,13,13
glf,13,6
ecb,13,11
informatiedienst,13,12
innovatiekrediet,13,7
klimaatwet,13,11
dichterbij,13,13
resilience,13,13
uitgezonden,13,12
asieltoerekening,13,6
huisvesten,13,13
aansluitingen,13,13
bro,13,10
odc,13,5
formatieadvies,13,13
communicatieadvisering,13,13
rail,13,11
herijkte,13,13
coördinatoren,13,11
mszw,13,9
blz,13,10
arbeidsmarktcommunicatie,13,10
beleidsvisie,13,11
zonnepanelen,13,11
percelen,13,9
groente,13,10
perso,13,12
spraken,13,13
catering,13,11
lisering,13,13
instru,13,13
werkvoorraad,13,10
tech,13,11
flevoland,13,13
werkorganisatie,13,11
banden,13,12
berichtenverkeer,13,10
agro,13,9
coalition,13,13
achtergestelde,13,11
moederde,13,13
gateway,13,10
geïnfor,13,13
meerd,13,13
paper,13,10
mer,13,12
veling,13,11
proactieve,13,13
tingsartikel,13,11
eppink,13,11
draagkracht,13,13
acict,13,11
kennisbasis,13,12
ingebruikgeving,13,7
afschrijvingen,13,11
apparaatsartikel,13,13
overbruggingsovereenkomsten,13,8
inkoopadvies,13,8
cyberprogramma,13,10
aandachtsgebieden,13,10
waardedaling,13,12
bestemmingsfonds,13,8
secundaire,13,12
kwaliteitskader,13,12
particulieren,13,12
naamsniveau,13,13
naamsvermelding,13,13
bezoldigingsgegevens,13,13
dam,13,13
reserveren,13,13
quickscan,13,11
renteloze,13,11
huurverlaging,13,9
schalk,13,12
opmerking,13,12
provinciaal,13,13
overleden,13,10
gezagen,13,13
ibp,13,8
vouchers,13,8
rissen,13,13
voorspelbare,13,10
veroordeling,13,7
narissen,13,12
goedingen,13,13
tas,13,8
klik,13,5
carib,13,7
grondgebonden,13,11
luchtruimherziening,13,9
managementinformatie,13,10
11e,13,10
onderprogrammering,13,13
bandbreedte,13,8
gunstige,13,12
rivier,13,8
iboi,13,9
hwn,13,9
hvwn,13,9
fauna,13,10
rahimi,13,12
hagen,13,10
apeldoorn,13,11
ttw,13,6
apr,13,8
belastingvorderingen,13,5
ratio,13,6
dhv,13,5
schipholregio,13,7
modal,13,8
vervoerders,13,12
nox,13,10
reach,13,11
ctgb,13,10
via15,13,12
bodembeheer,13,9
n50,13,11
incasso,13,12
toekomstscenario,13,10
collegelid,13,7
vertalers,13,9
uithuisplaatsing,13,10
mvenj,13,8
tussenbalans,13,6
awg,13,9
varkens,13,12
pluimvee,13,10
meststoffenwet,13,11
anlb,13,7
collegegeld,13,11
peiling,13,5
studerenden,13,8
2020,13,12
crisisdienstverlening,13,10
verzekerden,13,9
ioaw,13,6
ioaz,13,5
jeugdstelsel,13,8
giften,12,11
vertrekpunt,12,11
democratisch,12,9
kijk,12,11
omgangsvormen,12,9
gelijkwaardige,12,11
woorden,12,12
info,12,9
mobiel,12,12
rmr,12,9
documentatie,12,9
interesse,12,12
kabinetsstandpunt,12,11
aflopen,12,11
gedeelde,12,11
kwestie,12,12
multilateraal,12,11
consultaties,12,12
afgewogen,12,12
agendering,12,10
ongevraagd,12,12
ingangsdatum,12,12
financieringsstelsel,12,7
nrf,12,7
matching,12,12
verdedigen,12,12
professionaliseren,12,12
verstrijken,12,9
werkzoekenden,12,12
opstart,12,11
onderwijsinstelling,12,12
risicoprofiel,12,11
comply,12,8
explain,12,8
vehicle,12,12
verlichting,12,10
vergaderingen,12,7
gt,12,8
verruimen,12,12
wiersma,12,12
subsidievoorwaarden,12,10
web,12,11
doeleinden,12,11
varieert,12,10
handelt,12,11
jongere,12,10
opgeroepen,12,12
lab,12,12
vrijwilligers,12,11
bsk,12,12
waartoe,12,12
praktijkleerplaatsen,12,10
talen,12,10
heerma,12,12
onlangs,12,12
aanname,12,12
vastgelegde,12,12
vlaanderen,12,10
tools,12,11
dinsdag,12,10
nla,12,11
rampen,12,12
veranderopgave,12,11
meldt,12,12
waterschade,12,10
deed,12,12
omwille,12,8
kiest,12,12
toegerust,12,12
strikt,12,12
onrust,12,11
geding,12,11
overheidsbrede,12,9
helderheid,12,12
geografische,12,10
opera,12,10
festivals,12,8
onderzoeksresultaten,12,12
realistische,12,12
element,12,12
meewegen,12,12
hoofdstukken,12,11
degene,12,9
verschuldigd,12,11
vakantie,12,11
omgevingsrecht,12,10
gegronde,12,11
verlaagde,12,8
termijnoverschrijding,12,9
ontvankelijk,12,10
sfeer,12,8
geschilbeslechting,12,7
waard,12,9
velden,12,11
prettig,12,11
gekenmerkt,12,12
jetten,12,11
aanvullen,12,10
80a,12,9
rooster,12,7
45b,12,9
weging,12,12
inwoner,12,11
afgezien,12,12
ingetrokken,12,11
weigeren,12,12
ingrijpend,12,12
kerstens,12,11
gediend,12,12
enigszins,12,10
gehandhaafd,12,12
fungeert,12,12
variëren,12,12
moeilijke,12,11
ongeldig,12,8
staatsblad,12,11
nvvb,12,6
chronische,12,10
luchtweginfecties,12,7
risicogroepen,12,10
infectieziekten,12,9
reflecteren,12,12
meldingsplicht,12,6
ernst,12,11
haaglanden,12,11
antistoffen,12,7
emergency,12,12
eiwit,12,7
jarigen,12,9
booster,12,7
fases,12,11
vaccineren,12,10
ingespeeld,12,12
institutioneel,12,9
zwakke,12,9
natuurgebieden,12,9
reguleren,12,11
horende,12,12
bankrekeningen,12,9
bedden,12,11
publiekrechtelijke,12,11
aangelegd,12,12
ambitieus,12,12
hoofdthema,12,10
verbeteracties,12,9
richtte,12,12
uitgaan,12,12
jongvolwassenen,12,12
studentenorganisaties,12,6
dilemma,12,11
scholieren,12,11
onderwijsveld,12,9
deelrapport,12,11
ontstane,12,12
opgavegericht,12,12
instellingstoezicht,12,9
wendbaar,12,11
psychisch,12,8
inspectieraad,12,5
radicalisering,12,11
behandelt,12,12
publiceert,12,11
richtingen,12,9
leidinggevende,12,12
inspelen,12,11
onbemande,12,9
getraind,12,12
mik,12,8
persoons,12,9
coordination,12,12
transitieplan,12,9
vult,12,12
ontworpen,12,12
dash,12,9
inzetbare,12,10
schendingen,12,10
vertrouwenspersonen,12,10
vertalen,12,12
weergeven,12,8
beheerders,12,12
antillen,12,10
hoofdtaken,12,11
gecoördineerd,12,12
protection,12,12
detectie,12,12
bediend,12,12
botoc,12,9
verslechterde,12,12
resolutie,12,11
uitbannen,12,11
gastgemeenschappen,12,10
editie,12,9
volop,12,12
instituties,12,12
exporttransacties,12,12
neder,12,10
watersector,12,10
ontwikkelingssa,12,11
menwerking,12,11
herwaardering,12,12
sectorontwikkeling,12,9
food,12,12
landenpro,12,7
meren,12,12
gespeeld,12,12
verantwoordingen,12,10
begrotingslening,12,8
waardes,12,12
safe,12,10
tender,12,10
case,12,9
doorgelicht,12,11
klimaatactie,12,8
consortia,12,11
moeders,12,8
erkennen,12,11
voice,12,10
plantaardige,12,10
g20,12,8
aantoonbare,12,11
aanbeve,12,12
verkocht,12,10
diesel,12,11
overge,12,11
unfpa,12,11
warning,12,8
teerde,12,12
woordelijkheid,12,12
geving,12,12
a2,12,9
helemaal,12,12
klimaatdoelen,12,12
meetmethode,12,10
nederlandsche,12,12
verslechtering,12,12
putting,12,10
energiecrisis,12,11
solidariteitsbijdrage,12,11
energieleveranciers,12,10
dividendbelasting,12,11
gestaan,12,11
informatievoor,12,12
lks,12,6
delfzijl,12,7
traffic,12,11
dgs,12,9
overboeken,12,10
consolidatie,12,5
desaldering,12,11
cyberweerbaarheid,12,8
noo,12,6
voldeed,12,12
vulmaatregelen,12,9
schikkingen,12,11
government,12,8
oekraine,12,12
belastingplichtige,12,9
tionaal,12,12
vvk,12,8
roemer,12,12
arbeidsmarktkrapte,12,11
sgm,12,8
dei,12,10
geonovum,12,9
rentedragende,12,9
munten,12,6
herschikkingen,12,11
emissieautoriteit,12,10
gelderland,12,8
flankerend,12,11
uittreden,12,9
sanctiecapaciteit,12,8
environment,12,10
cas,12,10
niger,12,10
vertegenwoordigingen,12,8
weerbaarder,12,12
prospects,12,9
vergunninghouders,12,9
icc,12,10
aanbestedingswet,12,10
3a,12,11
seo,12,8
doorontwikkelen,12,11
volksbank,12,8
komsten,12,12
uitzetten,12,12
kamerstuknummer,12,12
volgers,12,6
roken,12,7
gasreductie,12,11
benoemingen,12,8
klimaatneutrale,12,11
afgezet,12,12
voltooid,12,12
daken,12,8
getal,12,10
benaderen,12,12
rdi,12,9
archiveren,12,12
uitloop,12,12
renovaties,12,9
kostprijsmodel,12,9
bar,12,10
nov,12,9
paspoorten,12,11
schaarse,12,12
verkiezingsuitslagen,12,11
delft,12,10
rapporterings,12,9
boekhouding,12,11
cyberoperaties,12,6
verdeelmodel,12,9
woonvormen,12,10
vwnw,12,10
verhuur,12,11
voorgaand,12,10
inhaalslag,12,10
budgetoverheveling,12,9
topfunc,12,12
gingsma,12,11
paul,12,11
bestuurslid,12,5
nooren,12,11
