chunk_uid,tokens
8338521e:00000,"['realisatie', 'realisatie', 'realisatie', 'realisatie', 'vastgestelde', 'begroting', 'verschil', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'weken', 'wwm', 'beroepen', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'weken', 'wwm', 'ontheffingen', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'weken', 'boa', 'buitengewone', 'opsporingsambtenaren', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'verzoek', 'art', 'bod', 'bijzondere', 'opsporingsdienst', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'bod', 'weken', 'wpbr', 'ondernemingen', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'weken', 'wpbr', 'leidinggevenden', 'tarief', 'volume', 'omzet', 'continue', 'screening', 'volume', 'omzet', 'overige', 'departementen', 'incassoregister', 'ondernemingen', 'tarief', 'volume', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
e7dde4ba:00000,"['realisatie', 'realisatie', 'realisatie', 'realisatie', 'vastgestelde', 'begroting', 'verschil', 'omzet', 'doorlooptijd', 'incassoregister', 'zeggenschapshebbende', 'tarief', 'volume', 'omzet', 'doorlooptijd', 'dienst', 'justis', 'totaal', 'fte', 'totaal', 'intern', 'personeel', 'saldo', 'baten', 'lasten', 'totale', 'baten', 'omzet', 'tariefinkomsten', 'aantaal', 'betaalde', 'producten', 'justitiële', 'informatiedienst', 'justid', 'justitiële', 'informatiedienst', 'justid', 'onderdeel', 'ministerie', 'justitie', 'veiligheid', 'vanaf', 'januari', 'agentschap', 'verzamelen', 'verwerken', 'beheren', 'ontsluiten', 'cruciale', 'justitiële', 'informatie', 'personen', 'overheidsinstanties', 'voorbeelden', 'vingerafdrukken', 'informatie', 'gezinssituatie', 'strafverleden', 'geldigheid', 'verblijfsvergunning', 'detentie', 'informatie', 'slachtoffers', 'burge', 'meesters', 'wanneer', 'dader', 'weer', 'vrijkomt', 'gaat', 'hierbij', 'belangrijke', 'strikt', 'vertrouwelijke', 'informatie', 'cruciaal', 'verloop', 'gebeurtenissen', 'impact', 'mensenlevens', 'informatie', 'verbinden', 'juiste', 'moment', 'juiste', 'medewerker', 'strafrecht', 'jeugd', 'migratieketen', 'afgelopen', 'positie', 'opgebouwd', 'toonaangevende', 'betrouwbare', 'partner', 'zowel', 'nederland', 'europees', 'niveau', 'ter', 'ondersteuning', 'betrokken', 'professional', 'oogmerk', 'informatie', 'personen', 'integrale', 'integere', 'wijze', 'beschikbaar', 'stellen', 'geven', 'gevraagd', 'ongevraagd', 'advies', 'bedenken', 'slimme', 'oplossingen', 'zodat', 'onze', 'partners', 'maatschappelijke', 'taak', 'efficiënter', 'effectiever', 'uitvoeren']"
e7dde4ba:00001,"['cruciale', 'informatie', 'juiste', 'moment', 'veiliger', 'rechtvaardiger', 'nederland', 'voorliggende', 'jaarre', 'kening', 'onze', 'eerste', 'zelfstandige', 'batenlastendienst', 'staat', 'baten', 'lasten', 'dienst', 'justid', 'per', 'gegaan', 'geintegreerde', 'verplich', 'tingen', 'kasstelsel', 'gvka', 'baten', 'lastenstelsel', 'bls', 'reden', 'ontbreekt', 'resultatenrekening', 'kolom', 'realisatie', 'tabel', 'omschrijving', 'vastgesteld', 'rijksbe', 'groting', 'realisatie', 'verschil', 'realisatie', 'vastgesteld', 'rijksbe', 'groting', 'baten', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
4f5225ce:00000,"['omschrijving', 'vastgesteld', 'rijksbe', 'groting', 'realisatie', 'verschil', 'realisatie', 'vastgesteld', 'rijksbe', 'groting', 'omzet', 'moederdepartement', 'omzet', 'overige', 'departementen', 'omzet', 'derden', 'rentebaten', 'vrijval', 'voorzieningen', 'bijzondere', 'baten', 'totaal', 'baten', 'lasten', 'apparaatskosten', 'personele', 'kosten', 'waarvan', 'eigen', 'personeel', 'waarvan', 'inhuur', 'externen', 'waarvan', 'overige', 'personele', 'kosten', 'materiële', 'kosten', 'waarvan', 'apparaat', 'ict', 'waarvan', 'bijdrage', 'sso', 'waarvan', 'overige', 'materiële', 'kosten', 'materiële', 'programma', 'kosten', 'rentelasten', 'afschrijvingskosten', 'materieel', 'waarvan', 'apparaat', 'ict', 'waarvan', 'overige', 'materiële', 'afschrijvingskosten', 'immaterieel', 'overige', 'lasten', 'waarvan', 'dotaties', 'voorzieningen', 'waarvan', 'bijzondere', 'lasten', 'totaal', 'lasten', 'saldo', 'baten', 'lasten', 'reguliere', 'bedrijfsuitoefening', 'agentschapsdeel', 'vpb', 'lasten', 'saldo', 'baten', 'lasten', 'mutatie', 'pok', 'wau', 'gelden', 'saldo', 'baten', 'lasten', 'resultaatbestemming', 'toelichting', 'vergelijking', 'oorspronkelijke', 'begroting', 'baten', 'lasten', 'hoger', 'begroot', 'toelichting', 'baten', 'voornamelijk', 'hoger', 'hogere', 'opbrengsten', 'overige', 'opdrachten', 'programma', 'informatiehuishouding', 'toekomst', 'vaste', 'informatie', 'voorziening', 'hogere', 'lasten', 'houden', 'verband', 'extra', 'opdrachten', 'extra', 'externe', 'inhuur', 'daarnaast', 'ict', 'kosten', 'hoger', 'uitgevallen', 'daarnaast', 'verschuiving', 'bijdrage', 'sso', 'overige', 'materiële', 'kosten', 'plaats', 'gevonden', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
a9dd5774:00000,"['raad', 'state', 'adviseerde', 'wetsvoorstel', 'verbetering', 'beschik', 'baarheid', 'zorg', 'jeugdigen', 'eind', 'presenteerden', 'plan', 'rechtsbescherming', 'jeugdbescherming', 'verbeteren', 'gestart', 'concrete', 'verbeteringen', 'wetswijziging', 'mogelijk', 'toekomst', 'interlandelijke', 'adopties', 'besloot', 'kabinet', 'inter', 'landelijke', 'adoptie', 'mogelijk', 'zolang', 'herkomstlanden', 'alternatieven', 'ingrijpend', 'ontwikkelperspectief', 'kind', 'ermee', 'gediend', 'doel', 'landen', 'herkomst', 'passende', 'opvang', 'gaan', 'bieden', 'verandering', 'handen', 'voeten', 'geven', 'selectieprocedure', 'voorstel', 'stichting', 'wereldkinderen', 'geselecteerd', 'vorming', 'één', 'centrale', 'bemidde', 'lingsorganisatie', 'stelden', 'criteria', 'vast', 'beoordelen', 'adoptierelaties', 'landen', 'herkomst', 'hiermee', 'selecteerden', 'landen', 'waaruit', 'adoptie', 'weer', 'mogelijk', 'jeugdcriminaliteit', 'zwaardere', 'delicten', 'jonge', 'daders', 'werkten', 'preventieparagraaf', 'coalitieakkoord']"
a9dd5774:00001,"['onderdeel', 'daarvan', 'brede', 'preventie', 'aanpak', 'georganiseerde', 'ondermijnende', 'jeugdcriminaliteit', 'domein', 'overstijgende', 'wijkaanpak', 'inzet', 'kansrijke', 'effectief', 'bewezen', 'interventies', 'monitor', 'jeugdcriminaliteit', 'bleek', 'sprake', 'concen', 'tratie', 'jeugdcriminaliteit', 'bepaalde', 'risicojongeren', 'beperkt', 'aantal', 'wijken', 'deed', 'wodc', 'hiernaar', 'onderzoek', 'gaf', 'beeld', 'hotspots', 'geregistreerde', 'jeugdcriminaliteit', 'beeld', 'ondersteunt', 'belang', 'domeinoverstijgende', 'gebiedsgerichte', 'preventieve', 'aanpak', 'jeugdcriminaliteit', 'aanpak', 'gestart', 'gemeenten', 'geprioriteerd', 'kader', 'nationaal', 'programma', 'leefbaarheid', 'veiligheid', 'nplv', 'aanpak', 'stimuleert', 'ontwikkeling', 'kansrijke', 'maatregelen', 'uitrol', 'effectief', 'bewezen', 'interventies', 'interventie', 'alleen', 'bepaalt', 'bent', 'ruim', 'gemeenten', 'ingezet']"
a9dd5774:00002,"['verbeterde', 'versie', 'ingevoerd', 'risicotaxatie', 'landelijk', 'instrumentarium', 'jeugdstrafrechtketen', 'actieplan', 'wapens', 'jongeren', 'geëvalueerd', 'interdepartementaal', 'beleids', 'onderzoek', 'jeugdcriminaliteit', 'werken', 'effectievere', 'detentie', 'jeugdigen', 'afgerond', 'passende', 'effectieve', 'juridische', 'instrumenten', 'gewijzigde', 'wet', 'bibob', 'oktober', 'trad', 'gewijzigde', 'wet', 'bibob6', 'werking', 'wet', 'bestuursorgaan', 'organisaties', 'controleren', 'vergunning', 'subsidie', 'aanvragen', 'gebouwen', 'grond', 'willen', 'ver', 'kopen', 'manier', 'zaken', 'willen', 'bestuursorgaan', 'gewijzigde', 'wet', 'reikt', 'verder', 'geeft', 'mogelijkheden', 'informatiedeling', 'bovendien', 'register', 'waarin', 'bestuursorganen', 'bijhouden', 'informatie', 'opvragen', 'via', 'landelijke', 'bureau', 'bibob', 'nieuwe', 'gegevenswet', 'politie', 'justitiedomein', 'bibob', 'staat', 'bevordering', 'integriteitsbeoordelingen', 'openbaar', 'bestuur', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
32ebd363:00000,"['vrijval', 'dotatie', 'voorzieningen', 'posten', 'begroot', 'baten', 'omzet', 'moederdepartement', 'baten', 'komen', 'voort', 'dienstverlening', 'vastgestelde', 'tarieven', 'basis', 'kostprijsmodel', 'justid', 'ontwikkeld', 'gerealiseerde', 'omzet', 'moederdepartement', 'bedraagt', 'miljoen', 'volgt', 'opgebouwd', 'tabel', 'omzet', 'moederdepartement', 'omschrijving', 'waarvan', 'direct', 'gerelateerd', 'geleverde', 'producten', 'department', 'jenv', 'openbaar', 'ministerie', 'overige', 'departementen', 'waarvan', 'overige', 'ontvangsten', 'bijdragen', 'moederdepartement', 'subtotaal', 'waarvan', 'omzet', 'gecorrigeerd', 'leges', 'waarvan', 'omzet', 'gecorrigeerd', 'diversen', 'totaal', 'omzet', 'moederdepartement', 'omzet', 'moederdepartement', 'justid', 'miljoen', 'diensten', 'verleend', 'ministeries', 'mijoen', 'derden', 'total', 'omzet', 'justid', 'komt', 'daarmee', 'miljoen', 'lasten', 'apparaatskosten', 'apparaatskosten', 'onderverdeeld', 'categorieën', 'personele', 'kosten', 'materiële', 'kosten', 'personele', 'kosten', 'vaste', 'ambtelijke', 'bezetting', 'justid', 'bedraagt', 'ultimo', 'fte', 'vergelijking', 'ultimo', 'stijging', 'fte', 'personele', 'kosten', 'lager', 'begroot', 'verklaard', 'doordat', 'vacatures', 'langer', 'open', 'staan', 'later', 'ingevuld', 'krapte', 'arbeidsmarkt', 'gevolg', 'hiervan', 'kosten', 'externe', 'inhuur', 'hoger', 'begroot', 'gemiddelde', 'aantal', 'fte', 'ambtelijk', 'personeel', 'bedraagt', 'bijbehorende', 'gemiddelde', 'loonsom', 'per', 'fte', 'bedraagt']"
32ebd363:00001,"['materiële', 'kosten', 'materiële', 'kosten', 'bestaan', 'huisvestingskosten', 'apparaat', 'ict', 'kosten', 'uitbesteding', 'huisvestingskosten', 'hoger', 'begroot', 'kosten', 'apparaat', 'ict', 'hoger', 'onderhoud', 'computerapparatuur', 'abonnementen', 'telematicadiensten', 'datacommunicatie', 'afschrijvingskosten', 'afschrijvingskosten', 'volgt', 'opgebouwd', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
721e1640:00000,"['tabel', 'omschrijving', 'materiele', 'vaste', 'activa', 'waarvan', 'apparaat', 'ict', 'waarvan', 'overige', 'materiële', 'afschrijvingskosten', 'immaterieel', 'vaste', 'activa', 'totaal', 'overige', 'lasten', 'overige', 'lasten', 'bestaan', 'dotaties', 'voorzieningen', 'reorgani', 'satie', 'voorziening', 'regeling', 'vervroegd', 'uittreden', 'balans', 'tabel', 'balans', 'per', 'december', 'activa', 'immateriële', 'activa', 'materiële', 'vaste', 'activa', 'waarvan', 'grond', 'gebouwen', 'waarvan', 'installaties', 'inventarissen', 'waarvan', 'projecten', 'uitvoering', 'waarvan', 'overige', 'materiële', 'vaste', 'activa', 'vlottende', 'activa', 'voorraden', 'onderhanden', 'projecten', 'debiteuren', 'overige', 'vorderingen', 'overlopende', 'activa', 'liquide', 'middelen', 'totaal', 'activa', 'passiva', 'eigen', 'vermogen', 'exploitatiereserve', 'overige', 'reserve', 'onverdeeld', 'resultaat', 'voorzieningen', 'langlopende', 'schulden', 'leningen', 'ministerie', 'financiën', 'kortlopende', 'schulden', 'crediteuren', 'belastingen', 'premies', 'sociale', 'lasten', 'kortlopend', 'deel', 'leningen', 'ministerie', 'financiën', 'overige', 'schulden', 'overlopende', 'passiva', 'totaal', 'passiva', 'toelichting', 'debetzijde', 'balans', 'post', 'debiteuren', 'betreft', 'vorderingen', 'betrekking', 'dno', 'projecten', 'reden', 'vormen', 'voorziening', 'oninbaarheid', 'zeer', 'waarschijnlijk', 'betreffende', 'vorderingen', 'daadwerkelijk', 'zullen', 'geïncasseerd', 'tabel', 'debiteuren', 'ontvangen', 'moeder', 'derden', 'departement', 'ministeries', 'rijk', 'totaal', 'debiteuren', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
cc4fd708:00000,"['moeder', 'derden', 'ontvangen', 'totaal', 'toelichting', 'creditzijde', 'balans', 'eigen', 'vermogen', 'tabel', 'overzicht', 'eigen', 'vermogen', 'omzet', 'eigen', 'vermogen', 'eigen', 'vermogen', 'bestaat', 'exploitatiereserve', 'overige', 'reserves', 'onverdeelde', 'resultaat', 'verslagjaar', 'regeling', 'agentschappen', 'artikel', 'lid', '4c', 'schrijft', 'eigen', 'vermogen', 'agentschap', 'groter', 'mag', 'gemiddelde', 'jaaromzet', 'afgelopen', 'drie', 'justid', 'bedrag', 'miljoen', 'ontvangst', 'geboekt', 'miljoen', 'ontvangst', 'dient', 'impact', 'afschrijvingskosten', 'activa', 'openings', 'balans', 'ad', 'miloen', 'verlies', 'winstrekening', 'neutraliseren', 'activa', 'verleden', 'betaald', 'opdrachtgevers', 'justid', 'ontvangst', 'kosten', 'dubbel', 'rekening', 'gebracht', 'ontvangst', 'zichtbaar', 'verlies', 'winstrekening', 'direct', 'eigen', 'vermogen', 'geboekt', 'conform', 'voorschrift', 'artikel', 'regeling', 'agentschappen', 'totaal', 'eigen', 'vermogen', 'mag', 'volgens', 'artikel', 'lid', 'bedragen', 'nul', 'per', 'december', 'bedraagt', 'eigen', 'vermogen', 'justid', 'miljoen', 'positief', 'hoger', 'maximum', 'omvang']"
cc4fd708:00001,"['tabel', 'ontwikkeling', 'eigen', 'vermogen', 'exploitatie', 'reserve', 'overige', 'reserves', 'onverdeeld', 'resultaat', 'totaal', 'stand', 'onverdeeld', 'resultaat', 'toevoeging', 'moederdepartement', 'toevoeging', 'moederdepartement', 'covid', 'storting', 'moederdepartement', 'onverdeeld', 'resultaat', 'stand', 'onverdeeld', 'resultaat', 'onverdeelde', 'saldo', 'baten', 'lasten', 'bedraagt', 'miljoen', 'positief', 'waarvan', 'miljoen', 'betrekking', 'per', 'saldo', 'justid', 'genormaliseerd', 'resultaat', 'behaald', 'miljoen', 'positief', 'voorzieningen', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
06fcb045:00000,"['tabel', 'voorzieningen', 'omschrijving', 'voorziening', 'stand', 'per', 'vrijval', 'dotatie', 'onttrekking', 'stand', 'per', 'vaststellingsovereenkomst', 'herplaatsing', 'vso', 'beeindigingsovereenkomst', 'voorziening', 'rvu', 'totaal', 'voorzieningen', 'volgt', 'opgebouwd', 'reorganisatievoorzieningen', 'saldo', 'voorzieningen', 'openingsbalans', 'opgenomen', 'bestaat', 'twee', 'vaststellingsovereenkomsten', 'geval', 'gaat', 'beëindiging', 'arbeidsovereenkomst', 'vaststellingsovereen', 'komst', 'loop', 'geactiveerd', 'gebruikt', 'tweede', 'geval', 'gaat', 'tegemoetkoming', 'kosten', 'overstap', 'medewerker', 'vaststellingsovereenkomst', 'verwachting', 'langere', 'periode', 'balans', 'staan', 'één', 'vso', 'onttrekking', 'plaats', 'gevonden', 'twee', 'vso', 'toegevoegd', 'voorziening', 'voorziening', 'regeling', 'vervroegde', 'uittreding', 'rvu', 'regeling', 'medewerkers', 'vervroegd', 'uittreden', 'aow', 'gerechtigde', 'leeftijd', 'medewerker', 'uitdienst', 'treden', 'ontvangt', 'maximaal', 'maanden', 'rvu', 'uitkering', 'bereiken', 'aow', 'gerechtigde', 'leeftijd', 'voorwaarde', 'rvu', 'regeling', 'betreffende', 'medewerker', 'december', 'maximaal', 'drie', 'aow', 'gerechtigde', 'leeftijd', 'vereiste', 'dienstjaren', 'behaald', 'deelname', 'rvu', 'regeling', 'dient', 'vastgelegd', 'december', 'crediteuren', 'kortlopende', 'schulden', 'opgenomen', 'vakantie', 'uren', 'onderdeel', 'kortlopende', 'schulden', 'opgenomen', 'vakanti', 'euren']"
06fcb045:00001,"['tabel', 'kortlopende', 'schuld', 'opgenomen', 'vakantie', 'uren', 'omschrijving', 'vakantiedagen', 'totaal', 'crediteuren', 'kortlopende', 'schulden', 'saldo', 'crediteuren', 'bedraag', 'per', 'miljoen', 'saldo', 'post', 'betrekking', 'per', 'balansdatum', 'betalen', 'facturen', 'tabel', 'crediteuren', 'kortlopende', 'schulden', 'moeder', 'derden', 'departement', 'ministeries', 'rijk', 'totaal', 'crediteuren', 'overige', 'schulden', 'overlopende', 'passiva', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
d9acef73:00000,"['moeder', 'derden', 'totaal', 'overige', 'kortlopende', 'schulden', 'bestaat', 'vooruit', 'ontvangen', 'projectgelden', 'toekomstvaste', 'informatie', 'voorziening', 'tiv', 'miljoen', 'overige', 'vooruitontvangen', 'projectgelden', 'miljoen', 'opgenomen', 'vakantiedagen', 'miljoen', 'betalen', 'kosten', 'boekjaar', 'waaronder', 'externe', 'inhuur', 'miljoen', 'overige', 'kosten', 'miljoen', 'facilitaire', 'dienstverlening', 'huren', 'miljoen', 'kasstroomoverzicht', 'tabel', 'kasstroomoverzicht', 'per', 'december', 'vastgestelde', 'begroting', 'realisatie', 'verschil', 'realisatie', 'vastgestelde', 'begroting', 'rekening', 'courant', 'rhb', 'januari', 'stand', 'depositorekeningen', 'totaal', 'ontvangsten', 'operationele', 'kasstroom', 'totaal', 'uitgaven', 'operationele', 'kasstroom', 'totaal', 'operationele', 'kasstroom', 'totaal', 'investeringen', 'totaal', 'boekwaarden', 'desinvesteringen', 'totaal', 'investeringskasstroom', 'eenmalige', 'uitkering', 'moederdepartement', 'eenmalige', 'storting', 'moederdepartement', 'aflossing', 'leningen', 'beroep', 'leenfaciliteit', 'totaal', 'financieringskasstroom', 'rekening', 'courant', 'rhb', 'december', 'stand', 'depositorekeningen', 'algemeen', 'realisatiecijfers', 'kasstroomoverzicht', 'opgesteld', 'volgens', 'directe', 'methode', 'investeringen', 'investeringen', 'grootste', 'gedeelte', 'betrekking', 'software', 'licenties', 'inventaris', 'installaties', 'hardware', 'bedrag', 'gerealiseerde', 'investeringen', 'hetgeen', 'begroot', 'gevolg', 'lange', 'levertijden', 'switch', 'investering', 'gebruik', 'maken', 'software', 'subscripties', 'aflossing', 'aflossing', 'lening', 'oorspronkelijke', 'begroting', 'lening', 'opgenomen', 'openingsbalans', 'aflossingen', 'opgenomen', 'november', 'openingsbalans', 'vast', 'gesteld', 'lening', 'eveneens', 'openingsbalans', 'opgenomen', 'activa', 'ter', 'waarde', 'miljoen', 'aflossing', 'leningen', 'miljoen', 'opgfenomen', 'begroting', 'beroep', 'leenfaciliteit', 'beroep', 'gedaan', 'leenfaciliteit', 'miljoen', 'investeringen', 'betrekking', 'daarnaast', 'opgenomen', 'activa', 'openingsbalans', 'bedrag', 'miljoen', 'geleend']"
d9acef73:00001,"['tezamen', 'miljoen', 'miljoen', 'hoger', 'begroot', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
00360e3f:00000,"['doelmatigheidsindicatoren', 'tabel', 'doelmatigheidsindicatoren', 'realisatie', 'begroting', 'omschrijving', 'generiek', 'deel', 'kostprijzen', 'per', 'product', 'groep', 'tarieven', 'uur', 'omzet', 'per', 'productgroep', 'pxq', 'fte', 'totaal', 'excl', 'externe', 'inhuur', 'saldo', 'baten', 'lasten', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
8f14d236:00000,"['tabel', 'verklarende', 'indicatoren', 'realisatie', 'begroting', 'verklarende', 'indicatoren', 'percentage', 'overhead', 'verhouding', 'directe', 'indirecte', 'kosten', 'nnb', 'nnb', 'productiviteit', 'ziekteverzuim', 'externe', 'inhuur', 'intern', 'personeel', 'toelichting', 'doelmatigheidsindicatoren', 'justid', 'standaard', 'producten', 'diensten', 'elk', 'dno', 'project', 'maatwerk', 'bovenstaand', 'daarom', 'totaal', 'omzet', 'dno', 'projecten', 'gerapporteerd', 'kostprijzen', 'dno', 'uitgevoerd', 'overwegend', 'vaste', 'medewerkers', 'gemiddelde', 'uurtarief', 'hiervan', 'lager', 'uitgevallen', 'begroot', 'aangezien', 'dno', 'duurdere', 'externe', 'medewerkers', 'ingezet', 'stijging', 'productiviteit', 'geheel', 'terug', 'zien', 'lager', 'intern', 'uurtarief', 'justid', 'vaste', 'medewerkers', 'binden', 'ondanks', 'krapte', 'arbeids', 'markt', 'aantal', 'externen', 'ligt', 'totaalniveau', 'hoger', 'streefwaarde', 'inclusief', 'inzet', 'projecten', 'inzet', 'geheel', 'verambtelijkt', 'vanwege', 'tijdelijke', 'aard', 'werkzaam', 'heden', 'daarvoor', 'benodigde', 'specifieke', 'deskundigheid', 'analoog', 'geldt', 'overhead', 'cijfer', 'inclusief', 'overhead', 'tijdelijke', 'projecten', 'uren', 'besteed', 'interne', 'declarabele', 'werkzaamheden', 'beveiliging', 'privacy', 'slot', 'opgemerkt', 'gemiddeld', 'ziekteverzuim', 'feitelijk', 'lager', 'ligt', 'gecorrigeerd', 'beïnvloedbare', 'seizoensinvloeden', 'najaar', 'griep', 'opleving', 'corona']"
8f14d236:00001,"['overzicht', 'kwaliteitsindicatoren', 'per', 'december', 'tabel', 'klanttevredenheid', 'onderwerp', 'uitkomst', 'algehele', 'tevredenheid', 'gemiddeld', 'beeldvorming', 'professioneel', 'deskundig', 'betrouwbaar', 'basisdienstverlening', 'orde', 'toelichting', 'eerste', 'klanttevredenheidsonderzoek', 'kto', 'gehouden', 'september', 'oktober', 'nulmeting', 'waarvan', 'belangrijkste', 'resultaten', 'hierboven', 'opgenomen', 'contact', 'medewerkers', 'kennis', 'niveau', 'bereikbaarheid', 'best', 'gewaardeerd', 'commu', 'nicatie', 'zichtbaarheid', 'beter', 'justid', 'gezien', 'professioneel', 'deskundig', 'betrouwbaar', 'mag', 'vernieuwender', 'toekomstgerichter', 'proactiever', 'eerstvolgende', 'meting', 'klanttevredenheid', 'uitgevoerd', 'februari', 'maart', 'resultaten', 'hiervan', 'ten', 'tijde', 'opmaken', 'jaarrekening', 'bekend', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
17368eff:00000,"['bereikbaarheid', 'beschikbaarheid', 'justid', 'per', 'dno', 'basisniveau', 'dienstverlening', 'bnd', 'afgesproken', 'minimale', 'service', 'levels', 'bereikbaarheid', 'beschikbaarheid', 'systemen', 'informatie', 'ingeval', 'verstoring', 'voordoet', 'hoge', 'impact', 'urgentie', 'sprake', 'zogenaamd', 'prio', 'incident', 'afgesproken', 'hersteltijd', 'opgelost', 'opdrachtgevers', '4x', 'per', 'rapportage', 'ontvangen', 'waarin', 'bereikbaarheid', 'eventuele', 'prio', 'incidenten', 'vermeld', 'toegelicht', 'vertalen', 'gemiddelde', 'totaalscore', 'justid', 'basis', 'individuele', 'rapportages', 'gesteld', 'justid', 'gehouden', 'afgesproken', 'normen', 'tijden', 'justitiële', 'ict', 'organisatie', 'jio', 'justitiële', 'ict', 'organisatie', 'ict', 'dienstverlener', 'gehele', 'ministerie', 'justitie', 'veiligheid', 'maken', 'apps', 'waarmee', 'onze', 'rijks', 'collega', 'werk', 'makkelijk', 'efficiënt', 'zorgen', 'juiste', 'hard', 'software', 'werkplekken', 'overal', 'nederland', 'ontwikkelen', 'veilige', 'cloud', 'omgevingen', 'waardoor', 'onze', 'collega', 'werk', 'thuis', 'onderweg', 'werkplek', 'veilig', 'kortom', 'zorgen', 'ict', 'werkt']"
069ad65b:00000,"['staat', 'baten', 'lasten', 'tabel', 'staat', 'baten', 'lasten', 'per', 'omschrijving', 'vastge', 'stelde', 'begroting', 'realisatie', 'verschil', 'realisatie', 'vastge', 'stelde', 'begroting', 'baten', 'omzet', 'omzet', 'moederdepartement', 'omzet', 'overige', 'departementen', 'omzet', 'derden', 'vrijval', 'voorzieningen', 'bijzondere', 'baten', 'rentebaten', 'totaal', 'baten', 'lasten', 'apparaatkosten', 'personele', 'kosten', 'waarvan', 'eigen', 'personeel', 'waarvan', 'inhuur', 'externen', 'waarvan', 'overige', 'personele', 'kosten', 'materiële', 'kosten', 'waarvan', 'apparaat', 'ict', 'waarvan', 'bijdrage', 'sso', 'waarvan', 'overige', 'materiële', 'kosten', 'rentelasten', 'afschrijvingskosten', 'materieel', 'waarvan', 'apparaat', 'ict', 'waarvan', 'overige', 'materiële', 'kosten', 'immaterieel', 'overige', 'kosten', 'waarvan', 'dotaties', 'voorzieningen', 'waarvan', 'bijzondere', 'lasten', 'totaal', 'lasten', 'saldo', 'baten', 'lasten', 'gewone', 'bedrijfsuitoefening', 'agentschapsdeel', 'vpb', 'lasten', 'saldo', 'baten', 'lasten', 'mutatie', 'pok', 'wau', 'gelden', 'saldo', 'baten', 'lasten', 'resultaatbestemming', 'aanleiding', 'parlementaire', 'ondervragingscommissie', 'kinderopvangtoeslag', 'pok', 'programma', 'werk', 'uitvoering', 'wau', 'middelen', 'vrijgemaakt', 'ter', 'versterking', 'uitvoeringsorganisaties', 'waaronder', 'agentschappen', 'indien', 'middelen', 'doorverdeeld', 'agentschap', 'via', 'vermogensstorting', 'kader', 'transparantie', 'separaat', 'regel', 'verantwoord', 'jaarverantwoording', 'agentschap', 'baten', 'omzet', 'moederdepartement', 'overige', 'departementen', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
3cb3b219:00000,"['post', 'omzet', 'moederdepartement', 'omvat', 'alleen', 'bijdragen', 'directe', 'relatie', 'agentschap', 'geleverde', 'rekening', 'gebrachte', 'producten', 'diensten', 'tabel', 'omzet', 'omschrijving', 'omzet', 'moederdepartement', 'omzet', 'overige', 'departementen', 'omzet', 'derden', 'totaal', 'omzet', 'per', 'productgroep', 'omzet', 'geleverde', 'rekening', 'gebrachte', 'diensten', 'per', 'product', 'groep', 'onze', 'opdrachtgevers', 'tabel', 'omzet', 'per', 'productgroep', 'omschrijving', 'algemene', 'diensten', 'pxq', 'specifieke', 'diensten', 'fixed', 'price', 'expertise', 'diensten', 'nacalculatie', 'totaal', 'omzet', 'moederdepartement', 'bestaat', 'grotendeels', 'omzet', 'opdracht', 'gevers', 'ministerie', 'justitie', 'veiligheid', 'tabel', 'omzet', 'moederdepartement', 'omschrijving', 'bestuursdep', 'moederdep', 'raad', 'vd', 'kinderbescherming', 'dienst', 'terugkeer', 'vertrek', 'openbaar', 'ministerie', 'cjib', 'ind', 'dji', 'nederlands', 'forensisch', 'instituut', 'dienst', 'justis', 'justid', 'totaal', 'daarnaast', 'levert', 'justitiële', 'ict', 'organisatie', 'diensten', 'opdrachtgevers', 'ministeries', 'tabel', 'omzet', 'overige', 'departementen', 'omschrijving', 'ministerie', 'binnenlandse', 'zaken', 'koninkrijksrelaties', 'ministerie', 'onderwijs', 'cultuur', 'wetenschap', 'ministerie', 'sociale', 'zaken', 'werkgelegenheid', 'ministerie', 'volksgezondheid', 'welzijn', 'sport', 'ministerie', 'financiën', 'ministerie', 'economische', 'zaken', 'klimaat', 'ministerie', 'algemene', 'zaken', 'ministerie', 'infrastructuur', 'waterstaat', 'ministerie', 'defensie', 'totaal', 'tweede', 'kamer', 'vergaderjaar', 'vi', 'nr']"
