file_path,chunk_uid,raw_text,sentence_count,token_count,doc_type,year,document_folder,filename
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01146,"Handels- en investeringsagenda
Investeren in een toekomstbestendig handels- en investeringssysteem
In 2023 werd opvolging gegeven aan de uitkomsten van de 12e Ministeriële
Conferentie van de WTO van 2022 (MC12) en werd toegewerkt naar MC13
in februari 2024. Nederland doneerde EUR 1 miljoen aan het nieuwe WTO
visserĳfonds dat ontwikkelingslanden helpt met de implementatie van
het visserĳakkoord van MC12. Nederland is tevens covoorzitter geworden
van de donorgroep van dit visserĳfonds. Ook werd afgelopen jaar onder
Nederlands voorzitterschap van een WTO landbouwcomité een werkpro­
gramma over voedselzekerheid opgesteld. Daarnaast zĳn afgelopen jaar
binnen de EU en in contacten met derde landen de Nederlandse priori­
teiten voor MC13 uitgedragen. Zo heeft Nederland zich – vaak samen met
gelĳkgezinde landen – hard gemaakt voor een mondiaal gelĳk speelveld
in de industriële sector, met als doel dat tĳdens MC13 hierover een WTO
werkprogramma wordt gestart. Tĳdens de 4e Trade and Technology Council (TTC4) van mei 2023 kwamen
de Verenigde Staten en de Europese Unie overeen om meer samen te
werken op de gebieden van opkomende technologieën, connectiviteit en
duurzame handel. Bĳ de United Nations Commission on International Trade Law
(«UNCITRAL»), WG III, is overeenstemming bereikt over de gedragscodes
voor arbiters en voor rechters in internationale investeringsgeschillenbe­
slechting. Dit is een belangrĳke stap in de modernisering en het transpa­
ranter maken van het investeerder-staat geschillenbeslechtingssysteem. De gedragscodes zĳn aangenomen door de UNCITRAL Commissie tĳdens
de 56e sessie in juli, waarvan het verslag door de General Assembly in
december 2023 is aangenomen. Bilaterale handelsakkoorden en investeringsbeschermingsovereenkomsten
Nederland leverde via verschillende fora in Brussel inbreng met
betrekking tot EU-handelsakkoorden, zowel voor lopende onderhande­
lingen over nog te sluiten akkoorden als voor de implementatie van reeds
bestaande akkoorden. 9 Zie MC13 Kaderinstructie. Aan EU-zĳde zĳn in 2023 alle stappen voor de goedkeuring van het akkoord
tussen de EU en Nieuw-Zeeland doorlopen.",13,476,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01147,"Nadat alle interne procedures
in Nieuw-Zeeland zĳn afgerond kan het akkoord, met ambitieuze afspraken
over duurzaamheid, in werking treden. Op 18 december 2023 heeft de Europese Commissie namens de EU een
Economisch Partnerschapsakkoord ondertekend met Kenia, dat onder meer
ambitieuze afspraken bevat over handel en duurzame ontwikkeling. De Geavanceerde Kaderovereenkomst en het interim Handelsakkoord EU-
Chili zĳn op 13 december 2023 ondertekend. Met deze ambitieuze akkoorden
wordt het huidige associatieakkoord tussen de EU en Chili vervangen. Voor de Geavanceerde Kaderovereenkomst zal ook de goedkeuring van de
nationale parlementen nodig zĳn. In juni 2023 vond de eerste onderhandelingsronde plaats over de moderni­
sering van de investeringsbeschermingsovereenkomst (IBO) tussen Nigeria
en Nederland. In april 2023 zĳn de eerste verkennende gesprekken gestart
tussen Nederland en Ghana om de bestaande IBO te moderniseren. De EU en Angola hebben in 2023 een Sustainable Investment Facili­
tation Agreement (SIFA) afgesloten. Het akkoord bevat afspraken over het
faciliteren van duurzame investeringen in Angola. De EU zal technische assistentie bieden aan Angola bĳ het uitvoeren van het
akkoord. De EU heeft met Japan afspraken gemaakt over grensoverschrĳ­
dende datastromen (data flows) in het kader van het handelsakkoord. Dit
zorgt voor meer zekerheid voor bedrĳven en consumenten en faciliteert
digitale handel met een belangrĳke likeminded partner. Bevorderen economische weerbaarheid, inclusief mitigeren ongewenste
strategische afhankelĳkheden waaronder op het gebied van grondstoffen
Op 27 december 2023 is het EU anti-dwanginstrument in werking getreden,
nadat daar op 6 juni een politiek akkoord over was bereikt.10 De Taskforce
Strategische Afhankelĳkheden, mede gecoördineerd door BHOS, is van
start gegaan met het in kaart brengen van de Nederlandse risicovolle
strategische afhankelĳkheden. Op 17 mei 2023 ontving de Tweede Kamer een appreciatie van de Critical
Raw Materials Act (CRMA)11, waarover in december een voorlopig politiek
akkoord is bereikt.",14,458,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01148,"Op 22 december is de Voortgangsbrief Nationale Grond­
stoffenstrategie gepubliceerd, waarin ook wordt ingegaan op de inzet van
het BHOS-instrumentarium ter ondersteuning van bedrĳven die actief zĳn in
de waardeketens van kritieke grondstoffen. In het kader van diversificatie zĳn mogelĳkheden verkend voor het sluiten
en vormgeven van bilaterale/EU grondstofpartnerschappen en strategische
projecten met derde landen. Er is een Letter of Intent getekend met Vietnam
en een Memorandum of Understanding met Zuid-Korea. 10 Verordening (EU) 2023/2675 van het Europees Parlement en de Raad van 22 november 2023
betreffende de bescherming van de Unie en haar lidstaten tegen economische dwang door derde
landen. 11 Kamerstuk 21501-30-577 BNC-fiche CRMA

Ook is in kaart gebracht welke Nederlandse bedrĳven internationaal actief
zĳn in de mĳnbouwsector en in de handel en verwerking van kritieke
grondstoffen en wat de kansen zĳn om de positie van deze bedrĳven in
de internationale waardeketens van kritieke grondstoffen te versterken. De
resultaten van dit onderzoek worden betrokken bĳ de implementatie van de
Nationale grondstoffenstrategie. Beleid en uitvoering exportcontrole strategische goederen (militair en dual-
use)
In Europees verband is er onderhandeld over verschillende richtsnoeren
ten behoeve van implementatie van de herziene Dual-Use Verordening. Deze richtsnoeren met betrekking tot transparantie en cybersurveillance­
goederen worden begin 2024 gepubliceerd. In 2023 is onverminderd intensief ingezet op sancties. De sancties tegen
Rusland zĳn in een nieuwe fase beland, waarin het tegengaan van omzeiling
en het verbeteren van de coördinatie en informatie-uitwisseling met
relevante partners meer aandacht hebben gevraagd. Daarnaast is in EU-
verband een nieuwe sanctieregime opgericht tegen het Iraanse ontwikke­
lings- en productieprogramma van onbemande vliegtuigen (UAV’s). In 2023 heeft Nederland een nationale exportcontrolemaatregel
afgekondigd en geïmplementeerd. Er is een vergunningplicht ingesteld
voor de export van bepaalde geavanceerde productieapparatuur voor
halfgeleiders. Dit heeft tot doel om risico’s voor de (inter)nationale
veiligheid te beperken, die kunnen voortvloeien uit de productie van
halfgeleiders, die een cruciale bĳdrage leveren aan bepaalde geavanceerde
militaire toepassingen.",14,497,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01149,"Andere lidstaten kunnen deze vergunningplicht
overnemen op grond van het nieuwe artikel 10 uit de herziene Europese
Dual Use Verordening. Nederland maakt zich hier sterk voor. De Europese Commissie lanceerde verschillende voorstellen op het snĳvlak
van dual-use en economische veiligheid in de Europese Economische
Veiligheid Strategie. Meer centrale coördinatie en een lĳst van kritieke
technologieën zĳn daarin belangrĳke aandachtspunten op het terrein
van exportcontrole. Nederland heeft hieraan actief bĳgedragen en
heeft zich sterk gemaakt voor meer centrale coördinatie binnen de
bestaande bevoegdheidsverdeling. Ten aanzien van militaire goederen is de Tweede Kamer op 14 juli 2023
geïnformeerd over maatregelen ter bevordering van Europese defensiesa­
menwerking en verdere Europese convergentie van het wapenexportbeleid,
waaronder de wens van het kabinet om toe te treden tot een verdrag inzake
wapenexportcontrole met Frankrĳk, Duitsland, en Spanje. Het verdrag zal
deelname van de Nederlandse industrie aan Europese defensieprojecten
faciliteren en daarmee de bredere Europese veiligheidsbelangen dienen,
zorgen voor een gelĳker Europees speelveld voor de Nederlandse industrie,
en bĳdragen aan de convergentie van het Europees wapenexportbeleid. Verdienvermogen en kracht van Nederland: verdienkansen nu en in
de toekomst
12 HCSS, ‘Advancing European mineral security: Insights from Dutch Industry’
13 Kamerbrief maatregelen Europese defensiesamenwerking en convergentie wapenexportbeleid |
Kamerstuk | Rĳksoverheid.nl

over het in lĳn brengen van internationale overheidssteun met de
groene energietransitie in werking. Hierdoor komen nieuwe aanvragen
van bedrĳven voor projecten in de fossiele energiesector niet meer in
aanmerking voor een exportkredietverzekering. Publiek-private samenwerking
Eind 2023 is het Publiek Privaat Regieteam van start gegaan, een
gezamenlĳk initiatief van BHOS, EZK en VNO-NCW, dat een extra impuls
moet geven aan de versterking van het verdienvermogen en de concurren­
tiepositie van Nederland binnen de transities gericht op duurzaamheid en
digitalisering. Ook is er nieuw instrumentarium ontwikkeld voor de onder­
steuning van specifieke internationaliseringsvoorstellen van Topsectoren,
branches en de ROM’s, inclusief een meer gerichte inzet van NLWorks. De
subsidie aan Netherlands in Business is beëindigd.",12,500,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01150,"In het kader van het
bevorderen van vrouwelĳk ondernemerschap is door 65 PPS-partĳen de
Code-V (Stimuleren Vrouwelĳk Ondernemerschap) ondertekend. De code
ondersteunt partĳen bĳ hun inzet voor gelĳke kansen en betere toegang tot
financiering voor vrouwelĳke ondernemers. Internationaal Maatschappelĳk Verantwoord Ondernemen
Op 14 december 2023 hebben de Raad, het Europees Parlement en
de Europese Commissie een voorlopig politiek akkoord bereikt over de
Corporate Sustainability Due Diligence Directive (CSDDD). De finale tekst
van de richtlĳn moet nog in stemming worden gebracht in de Raad en het
Europees Parlement. De Kamer wordt tĳdig voor deze stemmingen door het
kabinet geïnformeerd over de uitkomst van de onderhandelingen. Op 8 juni 2023 zĳn de OESO-richtlĳnen voor Multinationale Ondernemingen
over Maatschappelĳk Verantwoord Ondernemen herzien. Nederland heeft
zich succesvol ingezet voor een herziening van het milieuhoofdstuk van
de richtlĳnen. Daarnaast is met steun van Nederland in het mensen­
rechtenhoofdstuk het belang van de veiligheid van mensenrechtenver­
dedigers opgenomen. De OESO-richtlĳnen vormen de basis van het
Nederlandse IMVO-beleid. In 2023 is ook op de andere onderdelen van de doordachte mix van IMVO-
maatregelen voortgang geboekt. Het IMVO-steunpunt heeft zich gepositio­
neerd als eerste aanspreekpunt voor ieder bedrĳf in Nederland dat met de
toepassing van gepaste zorgvuldigheid aan de slag wil gaan. Daarnaast
dragen sectorale samenwerking, het bedrĳfsleveninstrumentarium en Inter­
nationale Sociale Voorwaarden (ISV) in het Rĳksinkoopbeleid ertoe bĳ dat
meer bedrĳven IMVO gaan toepassen. Het Subsidiekader voor Sectorale Samenwerking is na afloop van de eerste
openstelling geëvalueerd en verbeterd. Focusgebieden ontwikkelingssamenwerking
Internationale klimaatactie & klimaatdiplomatie
Nederland is kwetsbaar voor klimaatverandering en werkte daarom in 2023
samen met de EU, ambassades, maatschappelĳke organisaties, bedrĳven
en jongeren aan het verder verhogen van internationale klimaatactie.",14,468,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01151,"De
Internationale Klimaatstrategie (Kamerstuk 31 793 nr 231) versterkte de
klimaatdiplomatie en vergrootte de coherentie in de Rĳksbrede klimaatinzet
14 Kamerstuk 26485, nr. 430. op onder meer klimaatweerbaarheid in Afrika, de energietransitie in
Afrika en Azië en bosbehoud in de tropen. IOB concludeerde dat eerdere
Nederlandse inzet op het gebied van klimaatdiplomatie heeft geleid tot
hogere klimaatambities van landen (IOB, 2023). De Klimaatgezant leidde
een missie naar Indonesië voor het versnellen van de energietransitie
waaraan naast overheidsvertegenwoordigers ook Nederlandse bedrĳven
en investeerders deelnamen. Ook trad Nederland toe tot het Just Energy
Transition Partnership met Zuid-Afrika. Op en voorafgaand aan de VN-klimaattop COP2815werkte Nederland aan
het herstel van vertrouwen in de onderhandelingen om tot het gewenste
onderhandelingsresultaat te komen. Nederland nam deel aan de midde­
lenaanvulling van het Green Climate Fund (GCF) om te voldoen aan
de internationale collectieve verplichting om jaarlĳks USD 100 miljard
te mobiliseren voor klimaatactie in ontwikkelingslanden. Als lid van een
voorbereidend comité heeft Nederland tevens actief bĳgedragen aan
een akkoord voor een fonds voor schade en verlies door klimaatveran­
dering. In navolging van andere, veelal Europese landen zegde Nederland
EUR 15 miljoen toe voor de opstartkosten van dit fonds. Nederland toonde
zich hiermee een verantwoordelĳke partner. In juni is de EU-verordening voor ontbossingsvrĳe producten officieel in
werking getreden. Mede dankzĳ actieve inzet en steun van Nederland
werd op COP28 een nieuw ‘Team Europe’ initiatief gelanceerd, gericht op
ondersteuning van productielanden om te kunnen voldoen aan de eisen
van de verordening en daarmee mogelĳkheden voor economische groei
en samenwerking te vergroten. Ook spande Nederland zich, binnen het
kader van het Global Biodiversity Framework, in voor meer bĳdragen aan
internationale biodiversiteit. Een milieuramp is in de Rode Zee voorkomen
door het bergen van de olietanker Safer door het Nederlandse bedrĳf
Smit Salvage.",15,462,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01152,"Klimaatprogramma’s
Met als doelstelling om in de periode 2015-2030 mensen in ontwikke­
lingslanden toegang tot hernieuwbare energie te geven, levert Nederland
via het Access to Energy Fund van FMO, het Energising Development
Partnership, de energiesamenwerking met de Wereldbankgroep en SDG7
Results hier een bĳdrage aan. In 2023 kregen vier miljoen mensen toegang
tot hernieuwbare energie en toonde Nederland zich een gedegen partner die
met zĳn expertise bĳdraagt aan een duurzame en stabiele toekomst. Nederland leverde ook significante bĳdragen aan de Climate Investment
Funds (CIF), het Groene Klimaatfonds (GCF), de Global Environment Facility
(GEF), het Least Developed Countries Fund (LDCF), UN Environment
Programme (UNEP) en regionale klimaatfondsen zoals het Climate Action
Window van de Afrikaanse Ontwikkelingsbank. Met bĳdragen aan het
Early Warnings for All (EW4All)-initiatief via het programma Water at the
Heart of Climate Action is de rampenparaatheid in het stroomgebied van
de Witte Nĳl versterkt. Met een nieuwe committering aan het NI-SCOPS
programma, gericht op verduurzaming van de palmoliesector, werd ingezet
op het tegengaan van ontbossing.18 Nederland heeft daarbĳ de private
sector gestimuleerd tot versnelling en uitbreiding van klimaatrelevante
15 Kamerstuk 31793 nr. 255. 16 Voor de kabinetsappreciatie, zie Kamerstuk 26407, nr. 146. 17 Kamerstuk 26407, nr. 147
18 National Initiatives for Sustainable and Climate-Smart Oil Palm Smallholders

investeringen in ontwikkelingslanden, die ook economische kansen voor
Nederland vergroten. Een extra bĳdrage is daarom geleverd aan het
nationale klimaatfonds Dutch Fund for Climate and Development (DFCD). VN 2023 Waterconferentie
Samen met co-host Tadzjikistan organiseerde Nederland in maart de VN
2023 Waterconferentie in New York. De conferentie richtte zich op belang­
hebbenden uit alle sectoren en het versnellen van de implementatie van
SDG6 ‘toegang tot duurzaam beheer van water en sanitair voor iedereen’ en
andere aan water gerelateerde SDG’s.",13,488,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01153,"Nederland heeft met deze conferentie
politiek momentum weten te creëren om de mondiale waterdoelen te
halen en de urgentie van het wereldwĳde watervraagstuk hoog op de
politieke agenda gezet. Daarmee heeft Nederland veel waardering geoogst. In september werd een AVVN-resolutie over de opvolging van de VN
2023 Waterconferentie met consensus aangenomen, waardoor water een
centrale positie binnen het VN-systeem heeft gekregen. Voedselzekerheid en landbouw
In december 2022 werd de Tweede Kamer geïnformeerd over de inzet
op voedselzekerheid in de context van opeenvolgende schokken op het
voedselsysteem, zoals klimaatverandering, COVID-19 en de Russische inval
in Oekraïne (Kamerstuk 33 625, nr. 341). Het kabinet heeft een drieledige
inzet: de directe respons op crisis, het continueren van uitbanning van
honger per 2030, en het vergroten van de weerbaarheid van voedsel­
systemen. In 2023 is de kennis en kunde van Nederlandse bedrĳven,
kennisinstellingen en ngo’s ingezet om ondervoede mensen te bereiken
en kleinschalige boer(inn)en te ondersteunen. Als onderdeel van deze
inzet heeft de minister voor BHOS tĳdens de COP28 een bĳdrage van
EUR 150 miljoen aangekondigd ten behoeve van de dertiende middelenaan­
vulling van het VN Landbouw Ontwikkelingsfonds (IFAD). Om mondiale
voedselsystemen te versterken, heeft Nederland onverminderd ingezet op
internationale coördinatie en goede lokale inbedding van projecten. Waterbeheer, drinkwater en sanitaire voorzieningen
Nederland heeft zich gecommitteerd om tot 2030 30 miljoen mensen te
voorzien van schoon en veilig drinkwater, om 50 miljoen mensen toegang
te geven tot verbeterde sanitaire voorzieningen en om 3 miljoen mensen
per jaar te helpen met verbeteringen van het beheer van stroomgebied
en het veiliger maken van delta’s. Bestaande en nieuwe programma’s
hebben speciale aandacht voor vrouwen en meisjes in de meest kwetsbare
gebieden. Daarmee wordt ook uitvoering gegeven aan de motie van der
Graaf (Kamerstuk 31 793 nr. 248). Door de inzet van onder meer Nederlandse partners en experts
zoals de Waterschappen en de Waterleidingbedrĳven hebben in 2023
2,5 miljoen mensen toegang gekregen tot een verbeterde waterbron en
4 miljoen mensen toegang tot sanitaire voorzieningen.",14,470,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01154,"1,7 miljoen mensen
ondervonden direct voordeel van verbeterd beheer van stroomgebied en
veiligere delta’s: door betere bescherming voor overstromingen, zĳn zĳ
weerbaarder tegen klimaatverandering. Ook kregen mensen toegang tot
irrigatie waardoor zĳ beter kunnen omgaan met droogte en gedwongen
ontheemding kan worden voorkomen. Mondiale Gezondheid en SRGR
2023 was het eerste implementatiejaar van de in oktober 2022
gelanceerde Mondiale Gezondheidstrategie (Kamerstuk 36 180, nr. 25). Met verschillende activiteiten heeft Nederland bĳgedragen aan verbeterde

pandemieparaatheid in ontwikkelingslanden, wat ook voor Nederlanders
de kans op infectieziektes verkleint. Samen met het ministerie van Volks­
gezondheid (VWS) is de Nederlandse Global Health Hub gelanceerd,
voor meer samenwerking, kennisdeling en aandacht voor het recht op
gezondheid wereldwĳd. Nederland was gastland voor de internationale
conferentie van de WHO over lokale productie van geneesmiddelen. Ook
heeft Nederland bĳgedragen aan de politieke declaraties van de VN voor
tuberculose, Universal Health Coverage en HIV, en aan de oprichting van
het Fonds voor Eerste Reactie bĳ pandemieën onder de vaccinatie-alliantie
Gavi met USD 500 miljoen uit resterende COVAX-middelen. Daarnaast
organiseerde Nederland een leerevenement voor de Product Development
Partnerschappen (PDP’s) voor betere diagnostiek, medicĳnen en vaccins. Nederland zette zowel via financiering als via diplomatie onverminderd
in op het versterken van de mondiale gezondheidsarchitectuur, met als
speerpunten de toegang tot basisgezondheidszorg en tot Seksuele en
Reproductieve Gezondheid en Rechten (SRGR). Zo is Nederland, als tweede
donor, eind 2023 verkozen tot Rapporteur in het bureau van de raad van
UNAIDS en kan daardoor het beleid voor de wereldwĳde hiv-aids aanpak
beïnvloeden. Het vierde PDP ging van start voor meer, effectievere en
betaalbare medicĳnen, met een investering van ruim EUR 17 miljoen. Op
1 maart 2023 startte het Fonds Bestrĳding Seksuele Uitbuiting van Kinderen
met maximaal EUR 15 miljoen over 3 jaar. Hierdoor is in 2023 voldaan aan
het amendement Ceder/Kuik (35 925 XVII-14).",14,482,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01155,"Nederland was samen met
Ivoorkust en Duitsland co-host van de replenishment campagne van de
Global Financing Facility for Every Woman (GFF) en verdrievoudigde zĳn
bĳdrage tot 2025 naar EUR 90 miljoen. Veiligheid en rechtsorde
In de afgelopen jaar verschenen IOB-evaluatie Inconvenient Realities is het
belang van de inzet op veiligheid en rechtsorde onderstreept. Het kabinet
heeft in 2023 getracht expliciet dilemma’s en risico’s van werken in fragiele
contexten te benoemen en de programmering wendbaarder te maken voor
veranderende omstandigheden. In landen waar ondemocratische regimes
aan de macht zĳn, zoals Mali en Niger, heeft dit tot een andere werkwĳze
geleid. Ook heeft Nederland ten behoeve van de effectiviteit ingezet op
lokalisering van beleid, conflict-sensitief handelen en de verbetering van
landenspecifieke inzet van Nederlandse instrumenten onder meer door de
publicatie van een nieuw subsidiebeleidskader Contributing to Peaceful and
Safe Societies 2024–2031. Door middel van e-justice-programma’s is de toegang tot kennis over
rechten en directe rechtshulp fors verbeterd, ook voor jongeren en vrouwen. Het is Nederland ook gelukt om met alle lidstaten bindende afspraken
te maken over verplichte contributies aan het VN Peacebuilding Fund. Daarnaast is extra ingezet op ondersteuning van humanitaire ontmĳning
in Oekraïne. Gendergelĳkheid en empowerment van vrouwen en meisjes
In 2023 gaf BZ verdere invulling aan het feministisch buitenland beleid
(FBB), onder andere via het initiëren van de eerste politieke verklaring
over FBB, ondertekend door 18 landen, en het organiseren van de tweede
internationale Shaping Feminist Foreign Policy conferentie in Den Haag op
1 en 2 november. Via onder meer het SDG5-fonds (ruim EUR 500 miljoen
voor de periode van 2021-2025) investeerde Nederland in vrouwenrechten­
organisaties die bĳdragen aan het bevorderen van vrouwelĳk leiderschap,
economisch zeggenschap, de bestrĳding van geweld tegen vrouwen en

meisjes en het versterken van de rol van vrouwen in conflictoplossing en
vredesopbouw.",10,474,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01156,"Omdat structurele (gender)ongelĳkheid een oorzaak van
conflict is, vergroot de inzet op vrouwenrechten en gendergelĳkheid de
effectiviteit van het gehele Nederlandse buitenlandbeleid. Nederland was in 2023 penvoerder in de VN-Mensenrechtenraad voor
resoluties tegen gedwongen huwelĳken conform de toezegging aan de
Tweede Kamer om huwelĳkse gevangenschap internationaal te agenderen. Ook nam Nederland, samen met Frankrĳk en Duitsland, het initiatief voor
het eerste EU-sanctiepakket tegen daders van seksueel en gendergerela­
teerd geweld en grootschalige schendingen van vrouwenrechten in onder
meer Afghanistan, Syrië, Myanmar, Rusland, Oekraïne en Iran. In multila­
teraal verband heeft Nederland zich ingezet voor maatregelen om online
geweld tegen vrouwen en meisjes tegen te gaan. Versterking maatschappelĳk middenveld
Wereldwĳd staat de maatschappelĳke ruimte onder druk. Nederland heeft
zich daarom in 2023 ingezet voor het verbeteren van de positie van
lokale maatschappelĳke organisaties via 42 partnerschappen, het Civic
Space Fund, Leading from the South en het programma VOICE binnen
het beleidskader ‘Versterking Maatschappelĳk Middenveld’. In EU-, VN- en
OESO/DAC-verband heeft Nederland gepleit voor meer ruimte voor het
maatschappelĳk middenveld. Migratiesamenwerking
Het kabinet heeft in 2023 het budget voor migratiesamenwerking significant
verhoogd met een additionele EUR 25 miljoen per jaar tot een totaal van
EUR 59 miljoen euro per jaar. Relaties met prioritaire partnerlanden zĳn
verdiept, met als doel het beperken van irreguliere migratie, het bevorderen
van terugkeer bĳ onrechtmatig verblĳf, het versterken van reguliere
migratie en de bescherming van migranten. In de EU heeft Nederland zich
ingezet om migratie opnieuw hoog op de Europese agenda te krĳgen door
onder meer het ontwikkelen van gelĳkwaardige en duurzame EU-partner­
schappen. Ook heeft de samenwerking van Nederland met de Internationale
Organisatie voor Migratie (IOM) zich middels het COMPASS-partnerschap
verder ontwikkeld.",11,458,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
C:\Users\Home\policy-analysis\PDF sources\Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,177cd27f:01157,"De tussentĳdse evaluatie van het COMPASS-partner­
schap die in 2022 werd afgerond, was overwegend positief en heeft in
2023 geleid tot de totstandkoming van een tweede fase (2024-2027) voor
EUR 100 miljoen. Nederland heeft in 2023 tevens ingezet op de versterking van internationale
samenwerking middels multilaterale migratiedialogen. Onder Marokkaans
voorzitterschap heeft Nederland een zeer actieve rol aangenomen in het
Rabat Proces: een Europese-Afrikaanse dialoog over migratie en ontwik­
keling. In oktober organiseerde Nederland met Nigeria een thematische
bĳeenkomst waar met jongeren in dialoog werd gegaan over de
uitdagingen die zĳ ervaren op het gebied van onderwĳs en werkgele­
genheid. Hiermee is de samenwerking met Nigeria op het voor Nederland
prioritaire thema jeugd verdiept en op positieve wĳze zichtbaarheid
gegeven aan de intensieve migratiesamenwerking met zowel Nigeria
als Marokko. Noodhulp en humanitaire diplomatie
In 2023 verhoogde Nederland zĳn financiële inspanningen op het gebied
van noodhulp. In Turkĳe, Syrië, Marokko, Libië en Afghanistan droeg
Nederland bĳ aan hulp voor de slachtoffers van natuurrampen. Om
burgers in Gaza en Oekraïne te voorzien van noodhulp werden additionele

middelen verstrekt aan UNRWA, het Internationale Comité voor het Rode
Kruis (ICRC), het World Food Programme (WFP), de WHO, het Grain for
Ukraine Initiative, het Ukraine Humanitarian Fund, de Dutch Relief Alliance
(DRA) en het Nederlandse Rode Kruis (NRK). Humanitaire partners hadden
daarbĳ ook aandacht voor geestelĳke gezondheid en psychosociale steun
(MHPSS), waarvan het belang steeds breder onderkend wordt mede door
Nederlandse inzet. In 2023 verscheen ook de kabinetsreactie op de IOB-evaluatie over
het Nederlandse beleid op humanitaire hulp 2015-2021. In de evaluatie
wordt geconcludeerd dat de vrĳwillige, ongeoormerkte financiering van
Nederland heeft bĳgedragen aan een effectieve en tĳdige humanitaire
respons. Nederland koos daarvoor ook de juiste kanalen, zowel interna­
tionaal als nationaal. Het kabinet onderschreef tegelĳkertĳd de ruimte voor
verbetering op verschillende terreinen, zoals humanitaire diplomatie en
lokalisering.",13,489,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf,,,Jaarverslag en Slotwet voor Buitenlandse Handel en Ontwikkelingssamenwerking 2023.pdf
