chunk_uid,tokens
c5bb39b7:01823,"['verwoorden', 'standpunt', 'wenschen', 'belang', 'godsdienst', 'menschelijkheid', 'eer', 'slavernij', 'nederlandsche', 'west-indische', 'koloniën', 'weldra', 'worde', 'vereenigen', 'volkomen', 'den', 'inhoud', 'nederlandsche', 'maatschappij', 'ter', 'bevordering', 'afschaffing', 'slavernij', 'onlangs', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'ninsee', 'wolbers', 'dezelfde', 'onze', 'west-indische', 'hoogh', 'openingstatements', 'jacob', 'conservatief', 'leeuwarden', 'eerste', 'spreker', 'beschouwde', 'debat', 'emancipatiedebat', 'plaatste', 'europese', 'begon', 'aandacht', 'vragen', 'ontwikkelingen', 'woorden', 'leven', 'tijd', 'zoowel', 'gebied', 'nijverheid', 'mogen', 'wij', 'wijzen', 'nieuwe', 'handelstractaten', 'gesloten', 'frankrijk', 'staatkunde', 'aangaat', 'rusland', 'wij', 'zelve', 'emanciperen', 'aanneming', 'aantal', 'onteigeningswetten', 'onze']"
c5bb39b7:01824,"['wij', 'emanciperen', 'onzen', 'handel', 'onze', 'nijverheid', 'herziening', 'tarief', 'wij', 'zullen', 'emanciperen', 'waarom', 'vrijheid', 'wachten', 'delea', 'esajas', 'aanneming', 'wetsontwerp', 'afkoopbaarstelling', 'eerste', 'plaats', 'moest', 'noemen', 'emancipatie', 'slaven', 'gewigtigste', 'vraag', 'daarbij', 'den', 'toestand', 'verbeteren', 'verergeren', 'voor-', 'nadelig', 'den', 'gewigtig', 'slaven', 'vraag', 'vrijheid', 'toestand', 'verbeteren', 'dirks', 'vervolgde', 'openingsstatement', 'mededeling', 'vrijheid', 'volgens', 'dirks', 'moest', 'vrijheid', 'geleidelijk', 'geïmplementeerd', 'vanwege', 'natuur', 'den', 'tweede', 'bezwaar', 'wel', 'grootste', 'gelegen', 'natuur', 'den', 'naturam', 'expellas', 'zegt', 'oude', 'adam', 'altoos', 'neger', 'blijft', 'vergeefs', 'den', 'moriaan', 'vooral', 'arbeid', 'veld', 'geeft', 'groote', 'zegt', 'arbeidt', 'veld', 'adqui', 'ergo', 'zulks', 'eene', 'vrij', 'man', 'zegt', 'draagt', 'schoenen', 'blaauwen', 'gelen', 'hoed', 'vrij', 'man', 'werkt', 'vrij', 'ge-', 'mag', 'behoef', 'probeerde', 'bovenstaande', 'gedachtegang', 'context', 'geven', 'geene', 'definitie', 'gouverneurs-generaal', 'west-', 'geene', 'theorie', 'ondervinding', 'britsch', 'guyana', 'slechts', 'rapporten', 'brochures', 'tweede', 'persoon', 'openingsstatement', 'maakte', 'peter', 'marius', 'tutein', 'conservatief']"
c5bb39b7:01825,"['tutein', 'nolthenius', 'bevestigde', 'alleen', 'positie', 'waarin', 'regering', 'maakte', 'doelstellingen', 'afschaffingsplan', 'volgende', 'wets-ontwerp', 'eenvoudig', 'hoofdtrekken', 'den', 'tijd', 'wijze', 'emancipatie', 'angstvallig', 'kleine', 'détails', 'zeker', 'zeer', 'goed', 'papier', 'waarvan', 'praktijk', 'uitvoering', 'alle', 'utopieën', 'om-', 'trent', 'phalanstères', 'maatschappelijke', 'droombeelden', 'thans', 'geheel', 'wets-ontwerp', 'behouden', 'hetgeen', 'behoort', 'bevatten', 'hoofddoel', 'hoofdbeginselen', 'omtrent', 'tijd', 'wijze', 'schadevergoeding', 'staatstoezigt', 'immigratie', 'vreemde', 'arbeiders', 'generale', 'trekken', 'geregeld', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'ninsee', 'vervolgde', 'redenen', 'waarom', 'volgens', 'afschaffing', 'slavernij', 'huldig', 'beginsel', 'wets-ontwerp', 'tijd', 'omstandigheden', 'einde', 'zaak', 'verantwoord', 'indien', 'oogenblik', 'ongebruikt', 'liet']"
c5bb39b7:01826,"['beargumenteerde', 'volgende', 'daarom', 'moest', 'vraag', 'mag', 'nederland', 'rust', 'slavenhoudenden', 'langer', 'mag', 'duizende', 'mijner', 'natuurgenooten', 'voortduring', 'staat', 'slavernij', 'laten', 'alléén', 'oogenblik', 'vertrouwen', 'geheel', 'rigting', 'dezen', 'minister', 'schenken', 'vervolgens', 'gaf', 'uitleg', 'waarom', 'overheidsvoorstel', 'betrekking', 'afschaffing', 'minister', 'misschien', 'allen', 'gevalle', 'uitvoering', 'belast', 'bestaat', 'mogelijkheid', 'ondervinding', 'meermalen', 'geleerd', 'wets-ontwerp', 'minister', 'voorgedragen', 'verdedigd', 'terwijl', 'uitvoering', 'kort', 'daarna', 'anderen', 'minister', 'besluiten', 'mijne', 'stem', 'wets-ontwerp', 'geven', 'daarom', 'votum', 'vertrouwen', 'dezen', 'minister', 'schenken', 'financiele', 'tegemoetkoming', 'stelde', 'zoo', 'thans', 'mijne', 'volkomen', 'goedkeuring', 'tegemoetkoming', 'eene', 'onregtvaardigheid', 'vroegere', 'classificatien', 'verschillende', 'rubrieken', 'moesten', 'aanleiding', 'geven', 'vele', 'bezwaren', 'wanneer', 'alle', 'omstandigheden', 'aanmerking', 'betrekkelijke', 'waarde', 'zaken', 'vernederende', 'billijke', 'waardering', 'mensch', 'wel', 'mogelijk', 'behalve', 'physieke', 'waarde', 'morele', 'waarde', 'immer', 'hoofdzaak', 'ligchaamskracht', 'wij', 'kracht', 'zoude', 'classificatie', 'aanmerking', 'moeten', 'dergelijke', 'waarderingen', 'mogelijk', 'geef', 'voorgestelde', 'beginsel', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant']"
c5bb39b7:01827,"['tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'waarom', 'vrijheid', 'wachten', 'delea', 'esajas', 'ging', 'idee', 'idee', 'ondersteunde', 'volgende', 'staatstoezigt', 'gedurende', 'hiertegen', 'groote', 'bezwaren', 'hooren', 'zelfs', 'hooren', 'noemen', 'staatstoezigt', 'dieverpligting', 'arbeiden', 'vermomde', 'slavernij', 'mijnheer', 'nooit', 'tevreden', 'alle', 'locale', 'belangen', 'bijzondere', 'omstandigheden', 'geheel', 'hoofd', 'zien', 'wanneer', 'geliefdkoosd', 'beginsel', 'eene', 'theorie', 'absoluut', 'dadelijk', 'gereed', 'spreken', 'hinken', 'twee', 'bekrompen', 'ten-uitvoer-legging', 'dergelijke', 'klagten', 'eigenlijk', 'slagen', 'groote', 'turksche', 'trom', 'staatstoezigt', 'juist', 'voorstander', 'emancipatie', 'eenige', 'plechtanker', 'waardoor', 'misschien', 'kolonie', 'geëmancipeerden', 'regt', 'zelfs', 'stap', 'verder', 'willen', 'gaan', 'tien', 'jaren', 'toezigt', 'verder', 'wanneer', 'later', 'bleek', 'noodig', 'des', 'noods', 'toepasselijk', 'verklaren', 'geheele', 'tegenwoordige', 'geslacht', 'geëmancipeerd', 'hierna', 'ging', 'benoemen', 'voorwaarden', 'volgens', 'gesteld', 'dienden', 'vrijlating']"
c5bb39b7:01828,"['vrijheid', 'eenige', 'beperking', 'geven', 'menschen', 'eigenlijk', 'kinderen', 'maatschappij', 'zullen', 'optreden', 'hoofddenkbeeld', 'vrijheid', 'regt', 'beschouwen', 'bijzonder', 'mild', 'klimaat', 'verkrijgen', 'noodig', 'hunne', 'weinige', 'be-', 'hoeften', 'noemenswaardig', 'werk', 'waartoe', 'stelde', 'vervolgens', 'lande', 'geheel', 'absoluten', 'zin', 'vrij', 'willigen', 'arbeid', 'neen', 'koude', 'duizende', 'natuur', 'voortspruiten', 'kunstmatig', 'gecreëerd', 'dwingen', 'bestonden', 'zoude', 'vooral', 'waarbij', 'ligchamelijke', 'aanstrenging', 'treurig', 'ligt', 'alle', 'klimaten', 'menschelijke', 'natuur', 'daarvan', 'afkeerig', 'ondervinding', 'vorige', 'spreker', 'hierop', 'gewezen', 'vrijheid', 'nemen', 'alleen', 'regels', 'eene', 'memorie', 'toelichting', 'punt', 'herinnering', 'alsof', 'genoeg', 'voegde', 'slaven', 'volkomen', 'wilden', 'natuurstaat', 'eene', 'halve', 'kwartbeschaving', 'juist', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'ninsee', 'nadeelige', 'zijde', 'beschaving', 'leeren', 'geloof', 'vergelijking', 'wilde', 'natuurstaat', 'verkieslijk']"
c5bb39b7:01829,"['staatstoezigt', 'verpligting', 'werken', 'vereischte', 'iedere', 'gevaar', 'alle', 'ligchamelijke', 'mishandeling', 'geweken', 'toezigt', 'zei', 'overige', 'ondergeschikt', 'belang', 'gaarne', 'anderen', 'sedert', 'jaren', 'wij', 'emancipatie', 'behandeling', 'geloof', 'belang', 'kolonien', 'belang', 'waardigheid', 'regering', 'thans', 'einde', 'zaak', 'hetgeen', 'gezien', 'gehoord', 'praktische', 'eenvoudigheid', 'voorkeur', 'geven', 'boven', 'wij', 'dusverre', 'ontvangen', 'daarom', 'grijp', 'beide', 'handen', 'wanneer', 'wij', 'buitendien', 'zaak', 'financieel', 'oogpunt', 'thans', 'oogenblik', 'nederland', 'daartoe', 'ging', 'verder', 'stellen', 'schadevergoeding', 'tegemoetkoming', 'geene', 'emancipatie', 'oud', 'onregt', 'herstellen', 'eene', 'nieuwe', 'onregtvaardigheid', 'schadevergoeding', 'billijkheid', 'geregeld', 'financiele', 'toestand', 'nederland', 'toelaat', 'vaderland', 'slavenhoudenden', 'staat', 'verantwoord', 'indien', 'geschikte', 'oogenblik', 'liet', 'voorbijgaan', 'toestand', 'waarin', 'eene', 'onderdaan', 'nederland', 'den', 'willekeurig', 'koopwaar', 'financiële', 'toestand', 'waar', 'gereffereerd', 'batig', 'later', 'komen', 'eerst', 'gaan', 'verder', 'derde', 'persoon', 'liberaal', 'raadt', 'lijkt', 'erop', 'raadt', 'eerste', 'spreker', 'statement', 'vragen', 'stelde', 'context', 'aansloot', 'belangen', 'slaaf-', 'daarnaast', 'geïnteresseerd', 'intenties', 'regering', 'sociologische', 'implicaties', 'gevolgen']"
c5bb39b7:01830,"['stelde', 'aanvankelijk', 'drie', 'voorgestelde', 'emancipatieplan', 'belang', 'den', 'overeen', 'brengen', 'belangen', 'beide', 'punten', 'waarop', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'waarom', 'vrijheid', 'wachten', 'delea', 'esajas', 'oogenblik', 'aandacht', 'zoo', 'wet', 'wezenlijk', 'belang', 'den', 'vervolgde', 'opheffing', 'slavernij', 'eerste', 'wets-ontwerp', 'ten', 'grondslag', 'onmiddellijke', 'vrijheid', 'den', 'slavernij', 'gruwel', 'onmiddellijke', 'daardoor', 'alléén', 'slaaf', 'godsdienstig', 'arbeidzaam', 'waardig', 'lid', 'maatschappij', 'gevormd', 'hierna', 'stelde', 'vierde', 'vraag', 'deed', 'voorstel', 'voorwaarden', 'vrijheid', 'stellen', 'bijbehorende', 'laatste', 'eene', 'vrij', 'verklaring', 'eensklaps', 'meen', 'alsnog', 'mogen', 'suggereerde', 'hiermee', 'voorwaarden', 'dienden', 'gesteld', 'vrijlating', 'maatregel', 'bevorderlijk', 'iemands', 'wel', 'boven', 'dienen', 'welke', 'voorwaarden', 'omstandigheden', 'ontwikkeling', 'mogelijk']"
c5bb39b7:01831,"['doet', 'vraag', 'betrekking', 'den', 'daarbij', 'den', 'voorgrond', 'bekenden', 'opheffing', 'slavernij', 'zijne', 'schatting', 'bevoegdheid', 'zelven', 'werkeloos', 'zwervend', 'leven', 'ligt', 'antwoord', 'vrijheid', 'alleen', 'ontwikkeling', 'wanneer', 'geplaatst', 'eenen', 'arbeid', 'bevrediging', 'zijne', 'behoeften', 'onvermijdelijk', 'noodig', 'gelegenheid', 'vindt', 'verkeer', 'politicus', 'stelde', 'deel', 'vrees', 'indien', 'vrijverklaring', 'plaats', 'wijze', 'wets-ontwerp', 'dezer', 'voorwaarden', 'den', 'natuurlijken', 'loop', 'zaken', 'geboren', 'noodig', 'hieromtrent', 'breedvoerige', 'toelichting', 'beroep', 'daartoe', 'slechts', 'krachtige', 'leiding', 'wet', 'oog', 'elders', 'zoo', 'vaak', 'vele', 'stede', 'individuele', 'overeenkomsten', 'verrigting', 'arbeid', 'bosschen', 'wijk', 'zullen', 'genot', 'zoeken', 'vrijheid', 'waar', 'beroofde', 'onvrucht-', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'ninsee', 'baar', 'verontrustend', 'zullen', 'observaties', 'kamerlid', 'raadt', 'lieten', 'contradicties', 'zien', 'document']"
c5bb39b7:01832,"['vrees', 'geene', 'verordeningen', 'maatregelen', 'politie', 'magte', 'zullen', 'neiging', 'lediggang', 'zwerverij', 'krachtig', 'genoeg', 'voeg', 'planter', 'arbeiders', 'kolonie', 'nuttig', 'hiervan', 'tevens', 'gevolg', 'blanke', 'onafhankelijk', 'den', 'neger', 'zoeken', 'daarbij', 'wijs', 'bekende', 'vooroordeel', 'volgens', 'ervaring', 'hooge', 'mate', 'zoodra', 'slavernij', 'vroeg', 'aandacht', 'vooroordelen', 'slavernij', 'verkeer', 'tusschen', 'beide', 'zeer', 'zeker', 'vooroordeel', 'dubbele', 'mate', 'dusdanige', 'dien', 'aanhangige', 'wet', 'bevorderlijk', 'veredeling', 'ontwikkeling', 'den', 'wijze', 'verderfelijker', 'wonde', 'ziet', 'dezelfde', 'klippen', 'waarop', 'anderen', 'schipbreuk', 'vorige', 'wets-ontwerp', 'lot', 'slaven', 'magten', 'magtsgewijze', 'waar', 'overeenkomst', 'zouden', 'magtsgewijze', 'eene', 'plantage', 'hierdoor', 'gegrond', 'den', 'bestaanden', 'leven', 'alsnog', 'juist', 'geschikt', 'den', 'neger', 'leiden', 'genot', 'regten', 'blanke', 'grondslag', 'daardoor', 'krachtige', 'waarborg', 'den', 'neger', 'maatschappelijk', 'leven', 'vatbaar', 'immers', 'verdient', 'negers', 'noord-amerika', 'west-indische', 'kolonien', 'hoogere', 'ontwikkeling', 'bereikt', 'bijna', 'overal', 'emancipatie', 'weinig', 'gelukkige', 'uitkomsten']"
c5bb39b7:01833,"['twee', 'feiten', 'elkander', 'goed', 'verband', 'tenzij', 'slavernij', 'toestanden', 'verbonden', 'gunstig', 'ontwikkeling', 'waar', 'plaats', 'voorbijgezien', 'verloren', 'eerste', 'gezicht', 'lijkt', 'bovenstaande', 'des', 'aangezien', 'organiserend', 'principe', 'chattel', 'wijze', 'bestaande', 'toestanden', 'punt', 'uitgang', 'nemen', 'daaruit', 'verbeterde', 'toestanden', 'wezenlijk', 'belang', 'den', 'weg', 'scheen', 'aangewezen', 'maatschappelijke', 'vrijheid', 'geschikt', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'chattel', 'slavery', 'refereert', 'vorm', 'slavernij', 'waarbij', 'tot-slaaf-gemaakten', 'persoonlijk', 'bezit', 'gezien', 'beheert', 'verkocht', 'goederen', 'ofwel', 'waarom', 'vrijheid', 'wachten', 'delea', 'esajas', 'maken', 'trapsgewijze', 'voordeelen', 'eener', 'beschaafde', 'maatschappij', 'eene', 'vroegere', 'dezen', 'weg', 'wilde', 'vatte', 'verdediging', 'stelsel', 'woorden', 'schenkt', 'bijval', 'bepaling', 'lediggang', 'zwerverij', 'slechts', 'ijdele', 'bedriegelijke', 'tevens', 'omverwerpt', 'werkzaamheid', 'verzekeren', 'vastheid', 'verblijf', 'bevorderen', 'beschaving', 'gedoogt', 'geene', 'maatschappelijke', 'vrijheid', 'hare', 'edelste', 'beteekenis', 'bereikbaar', 'inborst', 'opleiding', 'zelfbeheersching']"
c5bb39b7:01834,"['toekomst', 'oogen', 'houden', 'mag', 'opofferen', 'schoonklinkende', 'spiegelendeaan', 'omstandigheden', 'den', 'vrijgemaakte', 'onvoorwaardelijk', 'mogen', 'loslaten', 'eene', 'rigting', 'waar', 'zelven', 'anderen', 'vervolgens', 'bepleitte', 'volgende', 'hoop', 'minister', 'stelsel', 'voorkeur', 'ontveins', 'onverwijlde', 'opheffing', 'zoo', 'wetsvoorstel', 'stand', 'toeschijnt', 'lot', 'veredeling', 'negerslaven', 'zullen', 'hunne', 'zedelijke', 'waarachtige', 'belangen', 'zullen', 'tweede', 'kamerlid', 'raadt', 'stelde', 'belang', 'staat', 'betrekking', 'slavenhouders', 'volgende', 'voorgestelde', 'emancipatieplan', 'overeen', 'brengen', 'belangen', 'onzer', 'valt', 'verwezenlijking', 'den', 'waarvan', 'sprake', 'zeer', 'aanzienlijke', 'offers', 'moederland', 'gevorderd', 'gedreven', 'billijken', 'afkeer', 'slavernij', 'meen', 'wij', 'dien', 'maatregel', 'belangrijke', 'offers', 'mogen', 'slavernij', 'onze', 'west-', 'indische', 'kolonien', 'heden', 'bestendigd', 'regt', 'den', 'meester', 'regtstoestand', 'hiertoe', 'besluit', 'slavernij', 'intrekking', 'dien', 'toestand', 'blijft', 'regt', 'den', 'meester', 'slaaf', 'eene', 'verhandelbare', 'werkkracht', 'mijne', 'overtuiging', 'eischen', 'hetgeen', 'wettig', 'eerlijk', 'kort', 'indien', 'billijke', 'vergoeding', 'emancipatie', 'erken', 'afdoende', 'gronden', 'plantage-eigenaren', 'genot', 'slavenarbeid', 'staat', 'daardoor', 'lijden', 'verlies', 'helpt', 'eene', 'vraag', 'vergoedingssom', 'wets-ontwerp', 'afgebakend', 'binnen', 'grenzenvan', 'nederlandsche', 'staats-courant']"
c5bb39b7:01835,"['tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'ninsee', 'vierde', 'persoon', 'sprak', 'eerste', 'liberaal', 'simon', 'cool', 'stelde', 'vrijheid', 'woord', 'gevraagd', 'gevoelen', 'kennen', 'gewigtig', 'minder', 'détails', 'alleen', 'stem', 'motiveren', 'denk', 'afschaffing', 'slavernij', 'beschouwen', 'eene', 'den', 'loop', 'tijden', 'ontwikkeld', 'oogenblik', 'rijpheid', 'gekomen', 'vraag', 'geest', 'des', 'tijds', 'daartoe', 'medegewerkt', 'wel', 'gronden', 'afschaffing', 'slavernij', 'gebiedend', 'ga', 'standpunt', 'oogenblik', 'genaderd', 'mag', 'eene', 'mensch', 'den', 'ander', 'zweep', 'den', 'arbeid', 'eene', 'mensch', 'den', 'ander', 'lastdier', 'verhuurt', 'handelsartikel', 'den', 'meestbiedende', 'herinnerde', 'tweede', 'kamerleden', 'feit', 'bijkans', 'jaar', 'kort', 'nadat', 'wij', 'onze', 'onafhankelijkheid', 'rij', 'volken', 'terug', 'hadden', 'souvereine', 'vorst', 'eene', 'internationale', 'overeenkomst', 'waarbij', 'slavenhandel', 'terwijl', 'respective', 'staten', 'maatregelen', 'daartoe', 'geraken', 'hierop', 'vervolgde', 'tijdsverloop', 'uitoefening', 'slavernij', 'eenigzins', 'milder', 'vormen', 'even', 'belangrijk', 'merken', 'politicus', 'cool', 'nadacht', 'erfenis']"
c5bb39b7:01836,"['jaren', 'afschaffing', 'gesproken', 'wij', 'twee', 'voorname', 'europesche', 'staten', 'laten', 'vraag', 'prijs', 'stellen', 'den', 'naam', 'beschaafde', 'zullen', 'wij', 'blijven', 'tevreden', 'stellen', 'dien', 'onhoudbaren', 'waarover', 'nageslacht', 'eenmaal', 'ligt', 'weder', 'ontwerp', 'vraag', 'ontwerp', 'hetzelfde', 'lot', 'beurt', 'vallen', 'zoo', 'vele', 'hoop', 'eer', 'onze', 'eer', 'gaarne', 'toegeven', 'oneens', 'tijd', 'doodvonnis', 'slavernij', 'vervolgde', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'waarom', 'vrijheid', 'wachten', 'delea', 'esajas', 'veronderstelling', 'zaak', 'vergadering', 'beslag', 'drie', 'punten', 'mijne', 'bescheiden', 'einddoel', 'oogen', 'moeten', 'eerste', 'punt', 'betrekking', 'eerste', 'plaats', 'oog', 'uitkomsten', 'belang', 'vrijgemaakten']"
c5bb39b7:01837,"['vrijgemaakten', 'werkelijk', 'genot', 'eener', 'redelijke', 'vrijheid', 'zullen', 'tweede', 'punt', 'maken', 'behoud', 'tweede', 'plaats', 'hoop', 'geschieden', 'behoud', 'onze', 'onmisbaar', 'zullen', 'zoo', 'kort', 'mogelijk', 'zullen', 'duren', 'binnen', 'engste', 'grenzen', 'derde', 'punt', 'betrekking', 'eindelijk', 'derde', 'onze', 'financiele', 'krachten', 'staat', 'zullen', 'afschaffing', 'zullen', 'lijkt', 'erop', 'cool', 'druk', 'maakte', 'vooral', 'relatie', 'mijne', 'innige', 'gegrond', 'nauwgezet', 'staat', 'besluit', 'dezer', 'vergadering', 'afschaffing', 'slavernij', 'onze', 'den', 'ondergang', 'daarvan', 'zeer', 'zeker', 'indien', 'gelijker', 'tijd', 'eene', 'wettelijk', 'geregelde', 'immigratie', 'daarmede', 'gepaard', 'stelde', 'verder', 'daarover', 'ten', 'slotte', 'alleen', 'regering', 'hare', 'taak', 'daarmede', 'afgedaan', 'medewerking', 'aanmerkelijke', 'uitbreiding', 'doel', 'bereikt', 'waar', 'tant', 'vaut', 'tant', 'vaut', 'la', 'tegemoetkoming', 'slaven', 'geïnd', 'gelden', 'europa', 'gronden', 'zullen', 'welligt', 'handen', 'genoeg', 'geld', 'den', 'arbeid', 'ontwerp', 'genoegzaam', 'dreigend', 'gevaar', 'wel', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant']"
c5bb39b7:01838,"['tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'ninsee', 'eenigzins', 'gouvernements-plantages', 'zouden', 'eenigermate', 'hulp', 'groote', 'zeker', 'net', 'meeste', 'voorgaande', 'vijfde', 'heer', 'zuylen', 'ervan', 'overtuigd', 'nederland', 'slavernij', 'diende', 'af', 'beleedigend', 'achten', 'vergadering', 'slechts', 'woord', 'spreken', 'ter', 'verdediging', 'beginsel', 'wij', 'allen', 'daarover', 'schandelijke', 'slavernij', 'meesten', 'onzer', 'zullen', 'volgaarne', 'den', 'eersten', 'spreker', 'heden', 'instelling', 'vloek', 'zuylen', 'nyevelt', 'betwistte', 'onderbouwing', 'regering', 'woord', 'neem', 'eenige', 'beschouwingen', 'midden', 'wensch', 'kortheidshalve', 'één', 'punt', 'gevolgen', 'emancipatie', 'engelsche', 'omtrent', 'gevolgen', 'wenschte', 'toetsen', 'hetgeen', 'regering', 'daaromtrent', 'quaestie', 'tijdens', 'verblijf', 'engeland', 'menigmaal', 'besproken', 'ofschoon', 'thans', 'geheel', 'hoogte', 'dier', 'zaak', 'hoop', 'nogtans', 'ander', 'midden', 'eenigzins', 'eenzijdig', 'oordeel', 'regering']"
c5bb39b7:01839,"['wanneer', 'spreekt', 'gevolgen', 'emancipatie', 'engelsche', 'geloof', 'algemeene', 'indruk', 'emancipatie', 'eene', 'geweldige', 'krisis', 'ten', 'gevolge', 'kolonien', 'den', 'rand', 'des', 'verderfs', 'belangrijk', 'merken', 'regering', 'idee', 'staatstoezicht', 'rechtvaardigde', 'refereren', 'voorbeeld', 'zuylen', 'nyevelt', 'beweert', 'indien', 'mag', 'aannemen', 'emancipatie', 'zoo', 'slecht', 'gewerkt', 'alleen', 'gevolg', 'twee', 'maatregelen', 'staatstoezigt', 'memorie', 'toelichting', 'zegt', 'stelling', 'staatstoezigt', 'aanvoer', 'nieuwe', 'werkkrachten', 'gelijktijdig', 'opheffing', 'slavernij', 'hoogst', 'wenschelijk', 'behoud', 'suriname', 'landbouwende', 'kolonie', 'onmisbaar', 'bewezen', 'voorbeeld', 'zuylen', 'nyevelt', 'gaf', 'vervolgens', 'voorbeeld', 'parijs', 'opschrift', 'zag', 'école', 'oftewel', 'verwonderde', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'nederlandsche', 'staats-courant', 'tweede', 'zitting', 'julij', 'waarom', 'vrijheid', 'wachten', 'delea', 'esajas', 'aangezien', 'water', 'nabije', 'omtrek', 'ander', 'bordje', 'stond', 'ici', 'apprend', 'nager', 'oftwel', 'leren', 'hetgeen', 'zaak']"
c5bb39b7:01840,"['woorden', 'zuylen', 'nooit', 'vernomen', 'buiten', 'water', 'zwemkunst', 'groote', 'vorderingen', 'gemaakt', 'evenmin', 'geloof', 'mogelijk', 'vrij', 'vrijheid', 'leeren', 'mening', 'staatstoezicht', 'nodig', 'lang', 'praktische', 'geest', 'engelschen', 'daartegen', 'opgekomen', 'den', 'duur', 'toezigt', 'gesteld', 'daarbij', 'spoedig', 'doellooze', 'toezigt', 'ondervonden', 'den', 'betrekkelijk', 'korten', 'tijd', 'vier', 'jaren', 'verhouding', 'quasi-meesters', 'quasi-', 'slaven', 'laatstgenoemden', 'verbitterd', 'vrij', 'heetten', 'vrij', 'terwijl', 'meesters', 'verbitterd', 'hunne', 'zoolang', 'eigendom', 'eenige', 'regten', 'moesten', 'zesde', 'persoon', 'laatste', 'sprak', 'eerste', 'dag', 'liberaal', 'bosse', 'plaatste', 'openingsstatement', 'historische', 'deed', 'mijne', 'neem', 'vrijheid', 'voorop', 'eerste', 'ten', 'aanzien', 'hetwelk', 'vijf', 'zes', 'malen', 'verschillende', 'vormen', 'afdeelingen', 'hoogst', 'moeijelijk', 'mondelinge', 'discussie', 'nieuws', 'grond', 'opmerking', 'vergadering', 'verschooning', 'indien', 'hetgeen', 'aanvoeren', 'anders', 'herhaling', 'hetgeen', 'vroeger', 'zeker', 'beter', 'gezegd', 'mijne', 'tweede', 'opmerking', 'dadelijk', 'eene', 'herhaling', 'den', 'loop', 'dezer', 'discussie', 'gemaakt', 'wij', 'eigenlijk', 'werk', 'den', 'tegenwoordigen', 'minister', 'overgenomen']"
